customer_id,Segment,Currency
12225,2,0
12227,2,0
12229,2,0
12230,2,0
12231,0,0
12233,1,0
12235,2,0
12238,1,0
12241,2,0
12244,2,0
12245,2,0
12247,2,0
12248,2,0
12254,2,0
12255,2,0
12256,2,0
12259,2,0
12263,2,0
12266,2,0
12271,2,0
12273,1,0
12275,2,0
12276,2,0
12277,2,0
12278,2,0
12282,0,0
12284,0,0
12285,2,0
12286,2,0
12290,2,0
12291,2,0
12293,2,0
12295,1,0
12296,0,0
12298,2,0
12299,2,0
12301,2,0
12302,1,0
12303,2,0
12307,1,0
12308,2,0
12310,0,0
12312,2,0
12315,2,0
12316,2,0
12318,0,0
12319,2,0
12320,2,0
12322,2,0
12325,0,0
12326,2,0
12327,2,0
12328,2,0
12329,1,0
12330,2,0
12331,2,0
12334,2,0
12337,2,0
12338,2,0
12340,2,0
12342,2,0
12343,2,0
12345,2,0
12348,2,0
12350,2,0
12351,2,0
12354,2,0
12355,2,0
12358,2,0
12359,2,0
12360,2,0
12362,1,0
12363,2,0
12364,2,0
12366,2,0
12370,2,0
12371,1,0
12372,2,0
12375,2,0
12377,2,0
12378,1,0
12380,2,0
12381,2,0
12382,2,0
12385,1,0
12386,2,0
12387,2,0
12388,2,0
12390,2,0
12391,2,0
12394,1,0
12395,2,0
12398,2,0
12399,2,0
12400,2,0
12401,2,0
12402,2,0
12403,2,0
12404,2,0
12407,1,0
12408,2,0
12409,2,0
12411,2,0
12412,2,0
12414,2,0
12418,2,0
12420,2,0
12424,1,0
12426,2,0
12429,2,0
12431,1,0
12432,2,0
12434,1,0
12435,1,0
12437,1,0
12441,1,0
12446,1,0
12447,1,0
12449,2,0
12450,2,0
12451,2,0
12453,2,0
12454,1,0
12455,1,0
12458,2,0
12459,0,0
12468,2,0
12469,2,0
12470,1,0
12472,2,0
12473,2,0
12476,1,0
12477,2,0
12480,1,0
12481,2,0
12482,2,0
12483,2,0
12485,0,0
12486,2,0
12488,2,0
12489,2,0
12490,2,0
12492,2,0
12493,2,0
12497,2,0
12499,2,0
12502,2,0
12503,2,0
12504,1,0
12507,2,0
12510,2,0
12511,2,0
12513,0,0
12519,2,0
12520,2,0
12521,2,0
12523,2,0
12524,2,0
12525,2,0
12526,2,0
12527,2,0
12528,1,0
12529,1,0
12531,1,0
12532,2,0
12533,2,0
12537,2,0
12539,2,0
12542,2,0
12543,2,0
12544,2,0
12547,2,0
12548,2,0
12549,2,0
12550,2,0
12552,1,0
12554,1,0
12555,2,0
12556,2,0
12559,2,0
12561,2,0
12563,2,0
12567,2,0
12568,2,0
12569,2,0
12570,1,0
12575,2,0
12576,0,0
12577,1,0
12579,2,0
12581,1,0
12583,2,0
12585,2,0
12587,2,0
12588,2,0
12589,2,0
12591,2,0
12594,2,0
12595,1,0
12596,2,0
12597,2,0
12599,1,0
12601,2,0
12602,2,0
12603,2,0
12604,2,0
12605,2,0
12608,2,0
12609,2,0
12610,2,0
12613,2,0
12615,2,0
12621,2,0
12623,2,0
12624,2,0
12625,2,0
12630,0,0
12631,0,0
12633,1,0
12634,2,0
12635,2,0
12636,2,0
12637,2,0
12640,2,0
12643,2,0
12644,2,0
12645,2,0
12651,1,0
12653,2,0
12654,1,0
12655,2,0
12657,2,0
12658,2,0
12659,2,0
12661,2,0
12664,2,0
12665,2,0
12666,2,0
12668,2,0
12670,2,0
12672,1,0
12673,2,0
12676,2,0
12677,2,0
12682,1,0
12684,2,0
12685,2,0
12686,2,0
12687,2,0
12688,2,0
12689,2,0
12692,2,0
12693,0,0
12694,1,0
12695,2,0
12698,2,0
12699,2,0
12701,2,0
12702,0,0
12703,2,0
12706,2,0
12708,2,0
12709,2,0
12711,1,0
12712,2,0
12714,2,0
12718,2,0
12720,2,0
12722,2,0
12725,0,0
12726,2,0
12728,2,0
12729,2,0
12731,2,0
12733,2,0
12734,2,0
12735,1,0
12736,2,0
12738,2,0
12740,2,0
12741,2,0
12743,2,0
12744,2,0
12747,2,0
12748,2,0
12751,2,0
12753,2,0
12757,2,0
12759,2,0
12760,2,0
12762,1,0
12763,2,0
12765,2,0
12766,2,0
12768,2,0
12769,2,0
12770,2,0
12771,2,0
12773,2,0
12774,2,0
12776,0,0
12778,1,0
12779,1,0
12780,1,0
12781,2,0
12782,1,0
12783,1,0
12785,2,0
12786,2,0
12787,2,0
12788,2,0
12789,2,0
12791,2,0
12792,2,0
12793,2,0
12796,2,0
12800,1,0
12801,2,0
12802,1,0
12803,2,0
12804,2,0
12805,2,0
12807,2,0
12808,1,0
12809,2,0
12812,2,0
12813,2,0
12817,2,0
12818,2,0
12819,2,0
12821,1,0
12823,2,0
12824,1,0
12827,2,0
12830,2,0
12832,1,0
12836,2,0
12840,0,0
12841,1,0
12842,0,0
12845,2,0
12846,1,0
12847,0,0
12848,2,0
12849,2,0
12850,0,0
12851,1,0
12852,1,0
12855,2,0
12859,2,0
12860,2,0
12861,2,0
12864,2,0
12866,2,0
12870,2,0
12871,2,0
12872,2,0
12873,2,0
12874,2,0
12875,2,0
12876,2,0
12878,2,0
12880,2,0
12881,2,0
12882,1,0
12884,2,0
12889,2,0
12893,2,0
12895,2,0
12896,2,0
12897,2,0
12898,2,0
12901,2,0
12902,2,0
12903,2,0
12905,1,0
12906,2,0
12909,1,0
12910,2,0
12911,2,0
12912,0,0
12914,2,0
12915,2,0
12916,2,0
12917,0,0
12920,2,0
12921,2,0
12922,2,0
12924,2,0
12929,2,0
12930,2,0
12931,1,0
12932,2,0
12933,2,0
12936,2,0
12937,2,0
12938,2,0
12940,2,0
12943,2,0
12944,2,0
12945,2,0
12946,2,0
12947,2,0
12948,2,0
12950,1,0
12953,2,0
12954,2,0
12955,1,0
12956,1,0
12958,2,0
12959,2,0
12961,1,0
12963,2,0
12965,1,0
12967,2,0
12968,2,0
12969,2,0
12970,2,0
12974,2,0
12978,2,0
12980,2,0
12981,2,0
12982,2,0
12983,2,0
12984,2,0
12986,1,0
12987,2,0
12989,0,0
12990,2,0
12991,2,0
12992,2,0
12994,2,0
12995,1,0
12997,2,0
12998,2,0
12999,2,0
13000,2,0
13001,2,0
13002,2,0
13004,2,0
13005,2,0
13006,2,0
13007,1,0
13008,2,0
13009,2,0
13018,2,0
13019,2,0
13020,2,0
13021,2,0
13022,2,0
13023,2,0
13024,2,0
13025,2,0
13026,2,0
13029,2,0
13030,2,0
13031,2,0
13037,2,0
13039,1,0
13043,2,0
13044,2,0
13045,2,0
13046,2,0
13048,2,0
13050,0,0
13051,2,0
13052,2,0
13054,2,0
13055,2,0
13056,2,0
13057,1,0
13059,1,0
13061,1,0
13062,2,0
13063,1,0
13065,2,0
13066,1,0
13067,2,0
13071,2,0
13072,2,0
13074,2,0
13077,2,0
13079,2,0
13080,2,0
13081,1,0
13082,1,0
13083,2,0
13084,1,0
13085,2,0
13087,2,0
13088,2,0
13090,2,0
13091,2,0
13092,2,0
13093,2,0
13095,2,0
13097,2,0
13098,2,0
13101,1,0
13102,2,0
13103,2,0
13104,2,0
13106,2,0
13108,2,0
13109,2,0
13110,2,0
13113,2,0
13115,2,0
13116,2,0
13117,2,0
13118,1,0
13119,2,0
13120,2,0
13121,2,0
13123,2,0
13125,2,0
13126,2,0
13127,2,0
13128,1,0
13130,0,0
13131,2,0
13132,2,0
13133,2,0
13137,2,0
13139,2,0
13140,2,0
13141,2,0
13142,1,0
13144,2,0
13145,2,0
13146,1,0
13150,2,0
13151,2,0
13153,1,0
13159,2,0
13162,0,0
13163,1,0
13164,2,0
13165,2,0
13167,2,0
13169,2,0
13172,2,0
13173,2,0
13174,1,0
13176,2,0
13178,1,0
13180,2,0
13181,2,0
13182,2,0
13183,1,0
13184,2,0
13185,2,0
13186,2,0
13189,2,0
13191,2,0
13192,2,0
13193,2,0
13195,1,0
13197,2,0
13199,1,0
13201,0,0
13202,2,0
13205,0,0
13208,1,0
13210,2,0
13215,0,0
13217,2,0
13218,2,0
13222,1,0
13223,1,0
13225,2,0
13226,2,0
13227,1,0
13228,2,0
13229,2,0
13230,2,0
13232,2,0
13233,1,0
13236,2,0
13237,1,0
13238,2,0
13239,2,0
13240,2,0
13242,2,0
13243,2,0
13244,2,0
13245,2,0
13246,2,0
13248,2,0
13250,2,0
13251,2,0
13252,2,0
13254,2,0
13255,2,0
13257,2,0
13266,1,0
13270,2,0
13271,2,0
13272,2,0
13274,0,0
13275,2,0
13276,2,0
13279,2,0
13283,2,0
13286,2,0
13288,2,0
13291,2,0
13293,2,0
13298,2,0
13301,1,0
13302,1,0
13303,2,0
13306,2,0
13307,2,0
13309,2,0
13310,2,0
13313,2,0
13314,2,0
13316,2,0
13317,2,0
13324,0,0
13325,0,0
13328,2,0
13331,2,0
13332,0,0
13333,2,0
13334,2,0
13338,2,0
13339,2,0
13340,2,0
13341,2,0
13344,1,0
13345,2,0
13348,2,0
13351,2,0
13353,2,0
13354,2,0
13355,2,0
13356,2,0
13357,2,0
13358,1,0
13359,0,0
13360,2,0
13363,2,0
13364,1,0
13365,2,0
13366,2,0
13371,2,0
13374,1,0
13376,2,0
13377,2,0
13378,2,0
13380,2,0
13382,2,0
13383,2,0
13384,2,0
13389,2,0
13392,2,0
13393,2,0
13396,2,0
13397,2,0
13404,2,0
13407,2,0
13408,2,0
13411,2,0
13414,2,0
13415,2,0
13416,2,0
13417,2,0
13418,2,0
13421,2,0
13422,2,0
13425,1,0
13426,2,0
13427,1,0
13428,2,0
13429,2,0
13435,2,0
13440,1,0
13445,1,0
13448,2,0
13449,2,0
13450,2,0
13451,2,0
13460,2,0
13463,2,0
13465,2,0
13466,2,0
13467,2,0
13468,2,0
13469,2,0
13470,2,0
13474,2,0
13479,2,0
13480,2,0
13481,2,0
13482,2,0
13483,0,0
13485,2,0
13490,1,0
13491,1,0
13492,2,0
13494,2,0
13495,2,0
13496,2,0
13500,2,0
13506,2,0
13507,2,0
13508,2,0
13512,2,0
13513,1,0
13514,2,0
13518,2,0
13523,2,0
13524,2,0
13526,2,0
13528,2,0
13529,1,0
13531,2,0
13532,1,0
13533,2,0
13534,2,0
13535,2,0
13536,2,0
13538,2,0
13542,2,0
13543,2,0
13545,0,0
13546,2,0
13547,2,0
13549,0,0
13550,2,0
13553,2,0
13554,2,0
13558,2,0
13559,2,0
13560,2,0
13561,2,0
13562,2,0
13565,2,0
13566,2,0
13568,2,0
13573,1,0
13574,2,0
13577,2,0
13586,2,0
13597,2,0
13598,1,0
13599,2,0
13600,2,0
13603,2,0
13604,2,0
13605,2,0
13608,2,0
13609,2,0
13610,2,0
13611,2,0
13612,2,0
13613,2,0
13615,2,0
13616,2,0
13617,2,0
13621,2,0
13622,0,0
13623,2,0
13625,2,0
13626,0,0
13628,1,0
13629,2,0
13632,2,0
13637,2,0
13642,2,0
13645,2,0
13647,2,0
13649,2,0
13650,2,0
13651,2,0
13652,2,0
13653,2,0
13654,2,0
13656,1,0
13658,2,0
13659,1,0
13660,1,0
13663,0,0
13664,2,0
13665,0,0
13668,2,0
13669,0,0
13671,2,0
13672,2,0
13676,2,0
13679,2,0
13681,2,0
13682,1,0
13685,2,0
13688,2,0
13690,2,0
13695,2,0
13696,2,0
13697,2,0
13699,2,0
13700,0,0
13701,1,0
13703,2,0
13704,2,0
13705,2,0
13706,2,0
13709,2,0
13712,2,0
13714,2,0
13717,2,0
13720,2,0
13721,2,0
13724,2,0
13725,2,0
13726,2,0
13727,2,0
13728,2,0
13729,1,0
13732,2,0
13733,2,0
13734,2,0
13735,2,0
13737,2,0
13739,0,0
13740,2,0
13741,2,0
13742,2,0
13743,2,0
13748,2,0
13750,2,0
13752,2,0
13758,2,0
13759,0,0
13760,2,0
13762,2,0
13763,2,0
13764,0,0
13766,2,0
13767,1,0
13769,2,0
13771,2,0
13773,1,0
13775,2,0
13777,1,0
13778,1,0
13780,2,0
13783,2,0
13785,2,0
13787,2,0
13788,2,0
13791,2,0
13794,0,0
13795,2,0
13796,2,0
13797,2,0
13799,2,0
13801,2,0
13804,2,0
13806,2,0
13807,2,0
13808,2,0
13809,2,0
13810,2,0
13811,2,0
13812,2,0
13813,2,0
13819,2,0
13820,2,0
13821,2,0
13824,1,0
13825,1,0
13826,2,0
13827,2,0
13828,2,0
13829,1,0
13830,1,0
13832,2,0
13833,2,0
13837,2,0
13838,2,0
13839,2,0
13842,2,0
13843,2,0
13845,2,0
13847,2,0
13849,2,0
13853,2,0
13854,2,0
13855,2,0
13858,2,0
13859,2,0
13863,2,0
13865,2,0
13866,2,0
13867,2,0
13868,1,0
13870,2,0
13873,2,0
13876,2,0
13877,2,0
13878,2,0
13879,2,0
13880,1,0
13882,2,0
13884,2,0
13888,2,0
13893,2,0
13895,2,0
13897,2,0
13898,2,0
13901,2,0
13903,2,0
13904,2,0
13905,0,0
13907,2,0
13912,2,0
13914,2,0
13916,1,0
13917,2,0
13918,2,0
13920,2,0
13921,2,0
13922,2,0
13923,2,0
13924,2,0
13927,2,0
13928,2,0
13929,2,0
13931,1,0
13932,2,0
13933,2,0
13934,1,0
13936,2,0
13938,1,0
13940,2,0
13941,2,0
13943,2,0
13945,2,0
13947,2,0
13949,2,0
13950,2,0
13952,2,0
13954,2,0
13955,2,0
13956,2,0
13957,2,0
13958,2,0
13963,1,0
13965,1,0
13970,2,0
13971,2,0
13975,2,0
13978,2,0
13986,2,0
13987,2,0
13988,2,0
13989,1,0
13992,2,0
13993,2,0
13997,1,0
13998,2,0
14001,1,0
14003,2,0
14005,2,0
14009,2,0
14011,2,0
14013,2,0
14014,2,0
14015,2,0
14016,2,0
14018,2,0
14019,1,0
14020,2,0
14021,2,0
14023,2,0
14025,2,0
14026,2,0
14027,2,0
14028,2,0
14033,2,0
14035,1,0
14038,0,0
14039,2,0
14041,1,0
14043,2,0
14048,1,0
14051,2,0
14052,1,0
14055,2,0
14056,2,0
14058,2,0
14060,2,0
14061,2,0
14062,2,0
14063,1,0
14065,2,0
14066,0,0
14068,0,0
14069,0,0
14070,0,0
14071,0,0
14072,0,0
14073,0,0
14074,0,0
14075,0,0
14076,0,0
14077,0,0
14078,0,0
14080,2,0
14082,2,0
14083,0,0
14084,2,0
14087,2,0
14089,2,0
14090,2,0
14091,2,0
14092,1,0
14093,2,0
14095,0,0
14097,2,0
14098,2,0
14105,2,0
14106,2,0
14107,2,0
14108,2,0
14109,2,0
14111,2,0
14114,1,0
14117,2,0
14120,2,0
14121,2,0
14122,2,0
14123,2,0
14124,2,0
14127,2,0
14130,2,0
14132,1,0
14135,1,0
14136,1,0
14137,2,0
14138,2,0
14140,2,0
14142,2,0
14143,2,0
14146,2,0
14150,2,0
14151,2,0
14152,2,0
14153,2,0
14158,1,0
14160,2,0
14161,2,0
14162,1,0
14163,2,0
14165,1,0
14168,2,0
14170,2,0
14176,2,0
14178,2,0
14179,2,0
14180,2,0
14182,2,0
14183,2,0
14184,2,0
14187,2,0
14188,2,0
14189,2,0
14190,2,0
14191,2,0
14192,2,0
14193,2,0
14194,2,0
14195,1,0
14198,2,0
14199,2,0
14201,2,0
14203,2,0
14205,1,0
14207,1,0
14208,2,0
14209,2,0
14212,1,0
14214,2,0
14215,2,0
14216,2,0
14217,2,0
14218,2,0
14219,2,0
14224,2,0
14225,2,0
14228,2,0
14229,1,0
14231,2,0
14232,2,0
14233,2,0
14235,2,0
14237,2,0
14239,2,0
14242,2,0
14243,2,0
14245,0,0
14248,2,0
14250,2,0
14251,2,0
14254,2,0
14259,2,0
14260,0,0
14263,1,0
14265,2,0
14267,2,0
14271,2,0
14273,2,0
14274,2,0
14277,2,0
14284,1,0
14285,2,0
14286,2,0
14287,2,0
14289,2,0
14290,2,0
14293,1,0
14294,2,0
14296,2,0
14297,2,0
14300,2,0
14301,2,0
14302,2,0
14303,2,0
14307,1,0
14310,2,0
14313,2,0
14314,2,0
14315,2,0
14316,2,0
14317,2,0
14318,2,0
14319,2,0
14320,2,0
14322,2,0
14323,2,0
14326,2,0
14327,2,0
14328,2,0
14331,2,0
14333,2,0
14335,0,0
14337,2,0
14338,2,0
14341,2,0
14344,2,0
14345,2,0
14347,2,0
14348,2,0
14349,1,0
14350,2,0
14351,1,0
14352,2,0
14353,2,0
14356,2,0
14358,2,0
14359,2,0
14364,1,0
14365,2,0
14366,2,0
14368,2,0
14369,2,0
14370,0,0
14372,2,0
14374,2,0
14375,1,0
14376,2,0
14378,2,0
14380,2,0
14381,1,0
14382,2,0
14387,2,0
14388,1,0
14389,2,0
14390,2,0
14391,2,0
14392,2,0
14394,2,0
14398,0,0
14399,2,0
14401,2,0
14402,2,0
14403,2,0
14404,2,0
14406,2,0
14407,1,0
14409,2,0
14411,2,0
14412,2,0
14413,1,0
14414,2,0
14415,2,0
14416,1,0
14417,0,0
14418,1,0
14421,2,0
14423,2,0
14425,2,0
14426,2,0
14427,2,0
14429,2,0
14432,2,0
14433,2,0
14434,2,0
14435,1,0
14437,2,0
14444,2,0
14445,2,0
14446,2,0
14448,2,0
14449,2,0
14450,2,0
14451,2,0
14452,2,0
14453,2,0
14454,2,0
14460,1,0
14461,2,0
14467,1,0
14469,2,0
14471,1,0
14472,2,0
14474,2,0
14476,2,0
14478,2,0
14480,2,0
14481,2,0
14482,2,0
14484,1,0
14485,2,0
14486,2,0
14490,2,0
14493,2,0
14495,1,0
14497,2,0
14498,1,0
14499,2,0
14500,2,0
14503,2,0
14504,2,0
14505,2,0
14511,2,0
14512,2,0
14513,2,0
14515,1,0
14516,2,0
14521,2,0
14522,2,0
14524,2,0
14527,2,0
14528,2,0
14531,0,0
14533,2,0
14535,2,0
14538,2,0
14545,2,0
14547,2,0
14548,2,0
14550,2,0
14552,2,0
14553,2,0
14554,2,0
14555,2,0
14556,2,0
14557,2,0
14559,2,0
14560,2,0
14561,2,0
14565,2,0
14567,2,0
14569,2,0
14571,2,0
14572,2,0
14573,0,0
14580,2,0
14581,2,0
14582,2,0
14584,2,0
14589,2,0
14591,2,0
14592,1,0
14593,2,0
14594,2,0
14595,2,0
14596,2,0
14598,2,0
14602,2,0
14603,2,0
14605,1,0
14606,2,0
14607,2,0
14609,2,0
14610,2,0
14611,2,0
14612,2,0
14613,2,0
14616,2,0
14618,2,0
14622,2,0
14625,2,0
14626,1,0
14628,1,0
14629,2,0
14632,2,0
14633,2,0
14635,1,0
14637,2,0
14638,1,0
14641,2,0
14642,2,0
14643,2,0
14644,2,0
14648,2,0
14650,2,0
14651,2,0
14653,2,0
14656,2,0
14658,0,0
14662,1,0
14666,2,0
14668,2,0
14669,1,0
14670,2,0
14672,2,0
14673,2,0
14674,2,0
14676,2,0
14677,2,0
14678,2,0
14679,2,0
14680,2,0
14683,2,0
14684,2,0
14685,2,0
14686,2,0
14687,2,0
14688,2,0
14690,2,0
14691,2,0
14693,2,0
14695,2,0
14697,2,0
14698,1,0
14700,2,0
14701,2,0
14703,2,0
14704,2,0
14706,2,0
14707,2,0
14708,2,0
14709,2,0
14710,1,0
14711,2,0
14713,2,0
14715,1,0
14716,2,0
14718,2,0
14719,2,0
14720,2,0
14721,2,0
14722,2,0
14723,2,0
14724,2,0
14725,1,0
14727,2,0
14728,2,0
14730,2,0
14732,2,0
14735,2,0
14736,2,0
14738,2,0
14740,2,0
14741,2,0
14742,2,0
14745,2,0
14746,2,0
14747,2,0
14748,2,0
14749,2,0
14752,2,0
14753,2,0
14755,2,0
14757,2,0
14762,2,0
14765,2,0
14766,1,0
14771,2,0
14772,2,0
14773,0,0
14775,1,0
14778,2,0
14779,2,0
14780,2,0
14781,2,0
14783,2,0
14784,0,0
14788,2,0
14790,2,0
14791,2,0
14793,2,0
14795,2,0
14796,2,0
14797,2,0
14801,0,0
14802,2,0
14808,1,0
14812,2,0
14813,2,0
14816,1,0
14818,2,0
14819,2,0
14820,2,0
14826,2,0
14827,2,0
14829,2,0
14832,1,0
14835,2,0
14836,2,0
14841,2,0
14843,2,0
14844,1,0
14845,2,0
14846,2,0
14848,2,0
14850,2,0
14851,2,0
14853,2,0
14854,0,0
14855,2,0
14858,2,0
14860,1,0
14863,2,0
14864,2,0
14866,2,0
14867,2,0
14868,2,0
14869,2,0
14873,2,0
14876,2,0
14880,2,0
14881,1,0
14883,2,0
14885,2,0
14886,2,0
14890,2,0
14892,2,0
14893,2,0
14894,2,0
14896,0,0
14897,2,0
14898,2,0
14899,2,0
14901,2,0
14902,0,0
14906,2,0
14909,0,0
14910,2,0
14912,2,0
14915,2,0
14916,2,0
14917,2,0
14919,2,0
14920,2,0
14921,2,0
14922,2,0
14926,2,0
14927,2,0
14928,2,0
14929,2,0
14931,1,0
14934,2,0
14939,1,0
14942,2,0
14943,2,0
14944,2,0
14945,2,0
14947,2,0
14948,2,0
14949,0,0
14950,2,0
14955,1,0
14957,2,0
14960,0,0
14961,1,0
14963,2,0
14969,2,0
14970,2,0
14971,2,0
14972,2,0
14973,1,0
14974,2,0
14975,2,0
14977,2,0
14979,2,0
14980,1,0
14982,2,0
14986,2,0
14992,0,0
14993,1,0
14996,0,0
14997,2,0
14998,1,0
14999,2,0
15001,2,0
15002,2,0
15004,2,0
15005,0,0
15007,1,0
15012,2,0
15013,2,0
15015,1,0
15017,1,0
15019,2,0
15020,2,0
15022,2,0
15024,1,0
15025,2,0
15026,2,0
15030,2,0
15031,2,0
15033,2,0
15034,2,0
15038,2,0
15041,1,0
15042,2,0
15045,1,0
15048,2,0
15049,2,0
15052,2,0
15053,2,0
15054,2,0
15058,1,0
15060,2,0
15064,1,0
15065,2,0
15066,2,0
15068,2,0
15072,2,0
15075,2,0
15076,2,0
15077,2,0
15080,2,0
15081,0,0
15085,2,0
15093,2,0
15097,2,0
15098,2,0
15100,1,0
15102,2,0
15103,2,0
15109,2,0
15110,2,0
15114,2,0
15118,2,0
15120,1,0
15122,2,0
15125,2,0
15131,2,0
15135,2,0
15137,2,0
15139,2,0
15141,1,0
15142,2,0
15143,1,0
15147,2,0
15149,2,0
15154,2,0
15155,2,0
15156,2,0
15160,2,0
15161,2,0
15163,2,0
15165,2,0
15166,0,0
15167,2,0
15168,1,0
15170,2,0
15171,2,0
15173,2,0
15174,2,0
15177,0,0
15178,2,0
15179,2,0
15180,0,0
15182,1,0
15183,2,0
15184,2,0
15185,1,0
15186,2,0
15188,2,0
15190,2,0
15191,2,0
15192,1,0
15193,2,0
15195,2,0
15197,2,0
15198,2,0
15199,2,0
15200,1,0
15201,2,0
15203,2,0
15206,2,0
15207,2,0
15210,2,0
15212,2,0
15213,2,0
15215,2,0
15216,1,0
15217,2,0
15218,0,0
15219,2,0
15222,2,0
15223,2,0
15225,2,0
15226,2,0
15227,2,0
15228,2,0
15230,2,0
15231,2,0
15234,2,0
15235,2,0
15236,2,0
15239,2,0
15240,2,0
15243,2,0
15244,2,0
15245,2,0
15246,2,0
15250,2,0
15251,2,0
15254,2,0
15255,2,0
15257,2,0
15261,2,0
15264,2,0
15265,2,0
15267,1,0
15269,2,0
15270,1,0
15272,2,0
15274,2,0
15275,2,0
15276,2,0
15277,2,0
15278,2,0
15279,2,0
15280,2,0
15281,1,0
15282,2,0
15283,1,0
15285,2,0
15287,2,0
15291,2,0
15292,2,0
15293,2,0
15295,2,0
15298,2,0
15299,2,0
15301,2,0
15303,2,0
15304,1,0
15305,2,0
15306,2,0
15307,2,0
15309,2,0
15310,2,0
15313,2,0
15314,2,0
15315,2,0
15317,2,0
15318,2,0
15319,2,0
15321,2,0
15323,2,0
15324,2,0
15327,2,0
15328,2,0
15331,1,0
15332,2,0
15333,2,0
15335,2,0
15336,0,0
15338,1,0
15339,2,0
15344,2,0
15345,2,0
15346,2,0
15347,2,0
15348,2,0
15350,2,0
15353,2,0
15354,1,0
15356,2,0
15357,2,0
15358,2,0
15359,2,0
15360,1,0
15362,2,0
15366,2,0
15367,2,0
15368,2,0
15369,2,0
15370,2,0
15371,0,0
15372,2,0
15375,1,0
15379,2,0
15380,1,0
15381,2,0
15382,0,0
15384,0,0
15385,2,0
15388,0,0
15389,0,0
15392,2,0
15393,1,0
15394,2,0
15395,2,0
15397,2,0
15401,2,0
15402,2,0
15404,2,0
15406,2,0
15407,2,0
15408,2,0
15410,2,0
15414,0,0
15416,2,0
15418,2,0
15419,2,0
15420,2,0
15421,2,0
15423,1,0
15424,2,0
15425,2,0
15426,2,0
15431,1,0
15432,2,0
15436,2,0
15438,2,0
15441,2,0
15445,2,0
15446,2,0
15447,1,0
15448,1,0
15450,0,0
15453,2,0
15454,2,0
15455,1,0
15457,2,0
15458,2,0
15461,2,0
15462,2,0
15468,2,0
15470,2,0
15471,2,0
15472,2,0
15474,2,0
15476,2,0
15477,2,0
15478,2,0
15479,2,0
15480,2,0
15481,2,0
15488,2,0
15489,2,0
15490,2,0
15491,2,0
15493,2,0
15494,0,0
15496,2,0
15497,2,0
15498,2,0
15501,2,0
15503,2,0
15505,2,0
15507,2,0
15509,2,0
15510,2,0
15511,2,0
15512,2,0
15514,2,0
15515,0,0
15516,2,0
15517,2,0
15519,2,0
15522,2,0
15523,2,0
15524,2,0
15526,2,0
15529,2,0
15531,1,0
15532,2,0
15533,2,0
15534,2,0
15535,2,0
15536,2,0
15539,2,0
15540,2,0
15541,2,0
15543,2,0
15548,2,0
15549,2,0
15550,2,0
15551,2,0
15556,2,0
15557,2,0
15560,2,0
15563,2,0
15564,2,0
15566,1,0
15567,2,0
15568,2,0
15571,2,0
15574,2,0
15576,1,0
15577,1,0
15578,1,0
15580,2,0
15581,1,0
15583,2,0
15585,2,0
15591,2,0
15596,1,0
15597,2,0
15598,2,0
15599,2,0
15600,2,0
15601,2,0
15604,2,0
15611,2,0
15614,0,0
15615,2,0
15617,2,0
15618,1,0
15619,2,0
15621,2,0
15627,2,0
15628,1,0
15629,2,0
15630,0,0
15631,2,0
15633,2,0
15635,2,0
15637,2,0
15640,0,0
15641,2,0
15642,2,0
15644,2,0
15648,2,0
15652,1,0
15657,2,0
15658,0,0
15661,2,0
15662,2,0
15664,1,0
15667,2,0
15669,2,0
15670,2,0
15672,1,0
15673,2,0
15674,2,0
15675,2,0
15678,2,0
15680,2,0
15681,2,0
15682,1,0
15685,2,0
15686,2,0
15692,0,0
15695,2,0
15696,2,0
15698,2,0
15699,2,0
15700,2,0
15701,2,0
15702,1,0
15703,2,0
15710,2,0
15712,2,0
15713,0,0
15714,1,0
15715,1,0
15716,2,0
15718,1,0
15719,1,0
15720,2,0
15721,2,0
15726,1,0
15736,1,0
15738,1,0
15739,2,0
15743,2,0
15746,1,0
15747,1,0
15748,0,0
15749,2,0
15750,2,0
15752,0,0
15753,2,0
15754,2,0
15758,2,0
15759,2,0
15763,0,0
15768,2,0
15770,2,0
15771,2,0
15772,2,0
15773,2,0
15774,2,0
15776,2,0
15777,2,0
15778,2,0
15781,2,0
15783,2,0
15784,2,0
15788,0,0
15789,2,0
15790,1,0
15792,2,0
15793,2,0
15794,2,0
15798,1,0
15800,1,0
15802,2,0
15803,2,0
15804,2,0
15805,2,0
15807,2,0
15808,2,0
15810,2,0
15811,2,0
15812,2,0
15813,2,0
15815,2,0
15817,0,0
15818,2,0
15819,2,0
15820,0,0
15822,2,0
15823,2,0
15824,0,0
15825,2,0
15831,2,0
15832,2,0
15834,2,0
15837,1,0
15839,2,0
15841,2,0
15842,2,0
15843,2,0
15845,2,0
15846,1,0
15847,2,0
15849,2,0
15850,1,0
15851,2,0
15853,2,0
15855,1,0
15857,2,0
15860,2,0
15863,2,0
15864,1,0
15865,2,0
15869,2,0
15870,2,0
15874,2,0
15875,2,0
15877,2,0
15878,1,0
15883,2,0
15884,2,0
15886,2,0
15888,2,0
15889,2,0
15893,2,0
15896,2,0
15898,2,0
15899,1,0
15901,2,0
15902,2,0
15904,2,0
15905,2,0
15906,1,0
15908,2,0
15911,2,0
15912,1,0
15913,2,0
15914,1,0
15915,2,0
15918,2,0
15919,1,0
