order_id,product_id,add_to_cart_order,reordered
601984,24035,23,1
601984,34137,24,1
601984,32952,25,1
601984,7500,26,1
601984,23216,27,0
601984,44912,28,1
601984,25715,29,1
602522,3999,1,1
602522,45066,2,1
602522,39922,3,0
602522,8859,4,1
602522,41591,5,1
602522,41722,6,1
602522,25146,7,1
602522,17616,8,1
602522,25544,9,0
602522,29911,10,1
602522,3078,11,0
602522,7925,12,0
602522,25407,13,0
602522,12044,14,0
602522,45854,15,0
602522,35042,16,0
602522,32605,17,0
602522,40532,18,0
602522,13755,19,0
602522,8390,20,0
602858,1631,1,1
602858,14668,2,0
602858,2177,3,0
602858,42776,4,0
602858,34058,5,0
602960,27104,1,0
602960,21137,2,1
604106,4149,1,1
604106,9189,2,0
604106,17207,3,0
604106,35951,4,0
606045,24184,1,0
606045,40338,2,0
606045,148,3,0
606045,49683,4,0
606045,47946,5,0
606045,12792,6,0
606060,40269,1,0
606060,27700,2,1
606060,45054,3,0
606060,25237,4,1
606060,10350,5,0
606060,14163,6,1
606060,34431,7,1
606060,27275,8,0
606060,2559,9,1
606060,4895,10,1
606060,9458,11,0
606060,43109,12,0
606060,5711,13,0
606060,15483,14,0
606060,19953,15,1
606357,30233,1,1
606357,13877,2,1
606357,21903,3,1
606357,34358,4,1
606357,22935,5,1
606357,12385,6,0
606357,8955,7,0
606357,20549,8,0
606357,47626,9,1
606357,27231,10,0
606357,49621,11,0
606357,27966,12,1
606357,27845,13,1
606357,30543,14,0
606828,29792,1,1
606828,34073,2,1
606828,9829,3,1
606828,42995,4,1
606828,31648,5,0
606828,24390,6,0
606828,27933,7,0
607054,41149,1,1
607054,24852,2,0
607341,49191,1,1
607348,42736,1,0
607348,26307,2,0
607348,31717,3,0
607348,34126,4,0
607348,36772,5,1
607348,37107,6,0
607348,21709,7,1
607348,48679,8,0
607348,21174,9,0
607994,37737,1,0
607994,41273,2,1
607994,43961,3,1
607994,18749,4,1
607994,35042,5,1
607994,44229,6,1
607994,34969,7,0
607994,28990,8,0
608259,24427,1,1
608259,4981,2,1
608259,49561,3,1
608259,33312,4,1
608259,40292,5,1
608259,7762,6,1
608259,14508,7,1
608259,428,8,1
608259,13909,9,0
608259,30560,10,0
608259,2103,11,0
608259,28412,12,0
608550,15159,1,1
608550,26422,2,1
608550,27288,3,1
608550,49054,4,0
608550,6137,5,1
608550,42058,6,0
608702,38754,1,0
608702,39984,2,1
608702,48745,3,0
608702,8174,4,0
608702,28836,5,1
608702,45007,6,1
608702,44912,7,0
608702,10749,8,1
608702,13598,9,0
608702,47209,10,1
608702,20632,11,1
608702,41950,12,1
608702,7228,13,0
608702,43352,14,0
608702,18234,15,1
608702,22170,16,0
609512,9358,1,0
609512,1957,2,0
609657,12481,1,1
609657,45685,2,1
609657,20082,3,0
609657,12672,4,0
609657,21241,5,0
609657,3999,6,1
609657,1181,7,0
609657,46023,8,0
609657,14566,9,0
610000,32478,1,1
610000,5337,2,1
610937,35652,1,0
610937,24852,2,0
610937,29987,3,1
610937,32433,4,1
610937,47034,5,1
610937,781,6,1
610937,27750,7,1
610937,14702,8,1
610937,13829,9,1
610937,25197,10,1
610937,22035,11,1
610937,5876,12,1
611042,41434,1,1
611042,23909,2,1
611042,24852,3,1
611042,13944,4,1
611042,15541,5,0
611042,9387,6,0
611042,27020,7,1
611275,7916,1,1
611275,48094,2,1
611275,44449,3,1
611275,24852,4,1
611275,41149,5,1
611464,11281,1,0
611464,21793,2,0
611464,35600,3,0
611464,7333,4,0
611464,17316,5,0
611464,21219,6,0
611464,14502,7,0
611464,12136,8,0
611464,14114,9,0
611464,7186,10,0
611464,12087,11,0
611464,6046,12,0
611464,10673,13,0
611464,3651,14,0
611464,42731,15,0
611464,48290,16,1
611464,35948,17,0
611464,26209,18,0
611592,17721,1,1
611592,47209,2,1
611592,15273,3,1
611592,16249,4,1
611592,20119,5,1
611592,41596,6,0
611592,28350,7,1
611592,24373,8,0
611592,21802,9,0
611986,40025,1,1
611986,19366,2,0
611986,22395,3,0
611986,28289,4,0
611986,30391,5,0
611986,8518,6,1
611986,8903,7,1
612827,22890,1,0
612827,31683,2,0
612827,23431,3,0
612827,13176,4,0
612827,44648,5,1
612827,25075,6,1
612827,40136,7,0
612827,39620,8,0
612827,29553,9,0
612827,44635,10,0
612827,40593,11,0
612827,18019,12,0
612827,25273,13,0
612827,28977,14,0
612827,7274,15,1
612827,35124,16,0
612827,36691,17,1
612827,25783,18,0
612827,49030,19,0
612827,879,20,0
612827,7970,21,0
612827,6967,22,0
612827,20979,23,0
612827,5176,24,0
612827,5192,25,0
612827,49683,26,1
612827,30287,27,1
612827,10151,28,0
612827,45296,29,1
612827,11422,30,0
612827,12352,31,0
612827,34451,32,1
612827,29757,33,1
613449,36640,1,1
613449,47209,2,1
613449,39877,3,1
613449,24985,4,0
613449,44359,5,1
613449,9421,6,1
613834,40332,1,1
613834,12606,2,1
613834,25237,3,1
613834,28835,4,1
613834,39266,5,1
613834,18987,6,1
613834,40486,7,1
613834,38602,8,1
613834,48071,9,1
613834,36596,10,1
613834,23888,11,1
613834,32734,12,1
613834,12087,13,1
613834,5315,14,0
613834,9605,15,1
613834,48144,16,1
613834,46979,17,1
613834,33184,18,1
613834,20468,19,1
613834,30374,20,1
613834,46080,21,1
613834,43621,22,1
613834,16848,23,1
613834,38737,24,0
613834,40619,25,1
613834,40415,26,0
613834,35430,27,1
613834,6265,28,1
613834,26348,29,1
613834,32237,30,1
613834,41972,31,1
613834,4006,32,1
613834,23313,33,0
613834,48178,34,0
613834,16975,35,0
613834,8823,36,0
613834,46785,37,0
613834,30021,38,1
613834,1176,39,0
613936,6184,1,1
613936,21195,2,1
613936,41090,3,1
613936,21137,4,0
614582,17638,1,1
614609,22142,1,0
614609,29952,2,0
614609,49566,3,0
614609,30549,4,0
614609,33956,5,0
615051,21292,1,1
615051,6184,2,1
615051,30827,3,1
615051,35951,4,1
615051,19828,5,1
615051,29223,6,1
615051,34466,7,1
615530,19953,1,0
615530,22610,2,1
615530,28993,3,1
615530,3765,4,1
615530,12496,5,0
615530,5025,6,1
615530,15970,7,0
615530,26882,8,0
615530,8193,9,1
615530,36206,10,0
615530,30483,11,0
615530,43856,12,1
616004,37011,1,1
616004,6046,2,1
616004,19068,3,1
616004,25970,4,1
616004,1176,5,1
616735,30489,1,0
616735,42803,2,0
616735,23859,3,0
616821,44042,1,1
616821,4605,2,0
616821,2419,3,0
616821,30227,4,1
616821,17862,5,0
616821,39922,6,0
616821,10613,7,0
616821,4461,8,0
616821,12342,9,0
616821,7704,10,0
616821,39549,11,0
616821,28204,12,1
616821,20378,13,1
616821,3990,14,0
616821,43772,15,1
616821,18078,16,0
616821,34487,17,0
616821,25146,18,1
616821,24852,19,1
616821,44626,20,0
616821,41621,21,0
616821,42183,22,0
616821,20767,23,0
616821,13245,24,0
616821,4595,25,1
616821,2014,26,0
616821,26604,27,0
616821,6801,28,0
617804,27347,1,0
618035,34224,1,0
618165,40910,1,1
618165,24852,2,1
618165,45066,3,1
618165,36526,4,1
618165,27344,5,1
618165,41665,6,1
618165,21903,7,1
618165,49683,8,1
618165,12384,9,0
618165,43086,10,1
618165,20015,11,1
618165,5449,12,0
618165,35725,13,0
618165,14462,14,0
618165,43789,15,1
618165,14992,16,0
618165,7746,17,1
618165,45007,18,1
618165,26209,19,1
618165,45002,20,0
618165,5068,21,0
618165,24964,22,1
618165,34126,23,1
618165,31717,24,1
618165,41220,25,0
618165,10314,26,1
618165,25199,27,1
618165,49235,28,1
618165,42265,29,1
618610,1692,1,1
618610,1217,2,1
618610,27451,3,1
618610,12817,4,1
618946,40002,1,0
618946,21903,2,1
618946,42625,3,0
618946,37067,4,0
618946,13870,5,0
618946,46064,6,0
618946,19660,7,1
618946,8859,8,0
618956,23288,1,1
622178,8859,1,1
622178,31487,2,1
622178,24852,3,1
622178,29195,4,1
622178,5303,5,1
622178,27690,6,1
622178,41844,7,0
622405,34466,1,1
622405,15485,2,0
622405,14901,3,0
622405,16797,4,1
622405,30778,5,0
622405,46347,6,0
622405,42406,7,1
622405,23892,8,1
622405,6422,9,1
622405,37229,10,1
622405,23094,11,1
622405,8776,12,0
622405,43279,13,0
622405,3020,14,0
622414,26317,1,1
622414,31506,2,0
622414,36759,3,0
622414,5428,4,0
622414,1194,5,0
622926,23719,1,1
623488,17630,1,1
623488,895,2,1
623488,7948,3,1
623488,46470,4,1
623488,26620,5,1
623488,21162,6,1
623488,40604,7,1
623488,13176,8,1
623488,24221,9,1
623488,4962,10,1
623488,21137,11,1
623488,39561,12,1
623488,25043,13,1
623488,34448,14,1
623488,8021,15,1
623488,10467,16,1
623488,35628,17,1
623488,39877,18,1
623488,12409,19,1
623488,28682,20,1
623488,8956,21,1
623488,30290,22,1
623488,11286,23,0
623488,13851,24,0
623488,40706,25,1
623488,15392,26,1
623488,42265,27,1
623704,45099,1,0
623704,15992,2,0
623704,12980,3,1
623704,15613,4,1
623704,41273,5,1
623704,17044,6,1
626215,5161,1,0
626215,12258,2,1
626215,31040,3,1
626215,48595,4,1
626215,37418,5,1
626215,41290,6,0
626215,5646,7,0
626215,8671,8,0
626215,20788,9,1
626215,47209,10,1
626215,19053,11,0
626215,1468,12,1
626215,48219,13,0
626215,48437,14,0
626215,39275,15,0
626215,21626,16,1
626215,48171,17,0
626215,16290,18,0
626215,14086,19,0
626215,6631,20,0
626215,19051,21,0
626215,12023,22,0
626285,29503,1,1
626285,32724,2,1
627192,28849,1,0
627192,41950,2,1
627192,4605,3,1
627192,26209,4,1
627192,31717,5,1
627192,20114,6,0
627192,3392,7,0
627192,30450,8,0
627271,27730,1,0
627271,32211,2,0
627271,24852,3,1
627271,32553,4,1
627271,2564,5,0
627271,7628,6,0
627271,4814,7,0
627271,9597,8,0
627406,47209,1,1
627406,26873,2,1
627406,47042,3,1
627406,32717,4,1
627406,21137,5,1
627406,45948,6,1
627406,46990,7,0
627406,13176,8,1
627406,18465,9,1
627406,35704,10,0
627406,14881,11,0
627406,212,12,1
627406,12144,13,1
627406,23644,14,0
627406,43445,15,1
627406,20569,16,1
627406,39108,17,1
627406,9058,18,1
627406,43961,19,1
627406,40310,20,1
627406,25300,21,1
627406,6532,22,1
627406,30949,23,1
627406,28593,24,1
627406,2298,25,1
627406,31433,26,1
627406,37029,27,1
627406,9839,28,1
627406,22035,29,1
627984,47823,1,1
627984,37646,2,1
629413,24852,1,1
629413,46586,2,1
629413,18104,3,1
629413,37011,4,1
629413,9755,5,1
629413,41272,6,1
629413,44368,7,1
629413,22108,8,1
629413,32917,9,1
629413,34026,10,1
629413,41720,11,1
629413,4879,12,1
629413,42240,13,1
629413,2374,14,1
629413,5077,15,1
629413,32710,16,1
629413,15134,17,1
629413,12771,18,0
629413,46107,19,0
629413,24810,20,0
629413,8193,21,0
629413,8424,22,0
629413,4739,23,1
629413,13083,24,1
629413,17151,25,0
629413,588,26,0
629562,10895,1,1
629562,37935,2,1
629562,15200,3,1
629562,44765,4,1
629562,20600,5,1
629562,33674,6,1
629562,5479,7,0
629562,32757,8,1
630753,4302,1,1
630753,24489,2,1
630753,39275,3,1
630753,45007,4,1
630753,21903,5,1
630753,46979,6,1
630753,19180,7,1
630753,29307,8,1
630753,28985,9,1
630753,27966,10,1
630753,4848,11,1
630753,22825,12,0
630753,16589,13,1
630753,27104,14,1
630753,42585,15,0
631521,31759,1,1
631521,49141,2,1
631521,35619,3,1
631521,22959,4,1
631521,4595,5,1
631521,20704,6,0
631521,30696,7,1
631521,47772,8,0
631521,12621,9,1
631521,5460,10,0
631521,46088,11,1
631521,31036,12,1
631580,28174,1,1
631580,24852,2,1
631580,15923,3,1
631580,30021,4,0
631580,7960,5,1
631580,43876,6,0
632526,11712,1,1
632526,47672,2,1
632526,16262,3,1
632526,10597,4,0
632526,27966,5,1
632526,32177,6,1
632526,13176,7,1
632526,16617,8,1
632526,11286,9,0
632526,14332,10,0
632526,1090,11,0
632526,8424,12,0
632526,30720,13,0
632526,7877,14,1
632526,3894,15,0
632715,20940,1,1
632715,196,2,1
632715,21386,3,1
634086,39108,1,0
634086,42208,2,0
634086,49235,3,0
634618,21333,1,1
634618,24852,2,1
634618,36591,3,0
634618,24925,4,1
634618,42404,5,0
634618,34582,6,0
634786,37553,1,1
634786,24852,2,1
634786,10275,3,1
634786,2569,4,1
634786,38664,5,1
634786,32650,6,1
634786,41031,7,1
634786,31066,8,1
634786,43488,9,0
634786,40539,10,0
634786,9694,11,1
634786,6016,12,0
634786,7332,13,1
634786,21512,14,1
634786,14372,15,0
634786,37725,16,0
634786,19539,17,0
635082,13176,1,1
635082,31612,2,1
635082,36011,3,1
635082,47209,4,0
635082,3952,5,1
635082,19154,6,1
635082,12135,7,1
635082,25623,8,1
635082,47862,9,1
635082,28934,10,1
635082,2426,11,1
635082,21903,12,0
635082,27663,13,0
635082,16570,14,0
635082,48679,15,0
635082,21137,16,1
635082,28226,17,0
635082,24631,18,1
635170,14136,1,0
635170,34026,2,1
635170,30320,3,1
635170,7786,4,1
635170,42633,5,1
635170,19348,6,1
635170,20842,7,0
635170,21137,8,0
635170,27966,9,0
635170,42450,10,0
635170,27423,11,0
635170,13083,12,0
635170,21019,13,1
635170,47209,14,1
635170,32851,15,0
635170,41950,16,1
635657,500,1,1
635657,5258,2,1
635657,43721,3,1
635657,13591,4,1
635657,19343,5,1
635955,36406,1,1
636241,17794,1,1
636241,21174,2,1
636241,7781,3,1
636241,30391,4,1
636241,29898,5,1
636241,31727,6,1
636241,37011,7,1
636241,27235,8,1
636241,13870,9,1
636241,22935,10,1
636241,27104,11,1
636241,24964,12,1
636241,48057,13,1
636241,21405,14,1
636241,9595,15,1
636241,34126,16,1
636241,13310,17,1
636241,21137,18,1
636241,5077,19,1
636241,47209,20,1
636241,5876,21,1
636241,13304,22,1
636241,41540,23,1
637553,10749,1,1
637553,39984,2,1
637553,10246,3,1
637553,40723,4,1
637553,9839,5,1
637553,23233,6,1
637553,35633,7,1
637553,21137,8,1
637553,43504,9,0
637553,23165,10,1
637553,30592,11,0
637678,18761,1,0
637678,5785,2,1
637678,49235,3,1
637678,15399,4,0
637678,34551,5,0
638424,12606,1,1
638424,12341,2,1
639033,46605,1,1
639033,26165,2,1
639033,4920,3,1
639272,14337,1,0
639272,21050,2,0
639272,14925,3,0
639272,7644,4,0
640589,47683,1,1
640589,4565,2,1
640589,27323,3,1
640589,2295,4,0
640589,28842,5,0
640589,22476,6,0
640589,5097,7,0
640589,44059,8,0
640589,11461,9,0
640589,6139,10,0
640589,13945,11,0
640589,41935,12,0
640589,42295,13,1
640589,22111,14,0
641820,13176,1,1
641820,10473,2,1
641820,13575,3,1
641820,20940,4,1
641820,12427,5,1
641820,8843,6,1
641820,24135,7,1
641820,17207,8,1
641820,46061,9,1
641820,26348,10,1
641820,41400,11,1
641820,8953,12,1
641820,13914,13,1
643580,29370,1,0
643580,41329,2,0
643580,21019,3,0
643580,26451,4,0
644127,44477,1,0
644127,20911,2,0
644333,928,1,0
644333,17615,2,1
644333,43865,3,0
644333,27179,4,1
644333,29392,5,1
644333,38603,6,1
644333,31766,7,1
644333,20754,8,1
644333,22414,9,1
644333,45441,10,1
644333,26221,11,1
644333,27471,12,1
644333,47577,13,1
644333,44022,14,1
644333,25237,15,1
644333,36978,16,1
644333,36570,17,1
644333,39327,18,1
644333,10957,19,1
644333,36316,20,1
644333,1831,21,1
644333,33331,22,1
644333,6187,23,1
644625,32761,1,0
644625,46475,2,0
644625,12526,3,1
644625,24261,4,1
644625,20916,5,1
644625,1006,6,0
644625,9904,7,1
644707,48099,1,1
644821,35200,1,0
644821,30265,2,0
644821,40203,3,0
644821,22206,4,1
644821,31608,5,1
644821,1973,6,1
644903,16978,1,1
644903,46667,2,1
645585,34243,1,1
645585,6046,2,1
645585,45007,3,1
645585,48679,4,1
645585,42318,5,0
645585,47626,6,1
645911,33572,1,1
645911,29447,2,1
645911,3957,3,1
645911,22007,4,1
645911,40467,5,1
645911,21334,6,1
647215,43352,1,1
647215,22028,2,1
647215,17122,3,1
647215,32478,4,0
647215,25017,5,1
647215,16609,6,1
647215,21137,7,1
647215,4724,8,1
647255,30428,1,1
647255,33548,2,1
647255,46842,3,1
647255,40817,4,1
647255,47866,5,1
647255,10279,6,1
647255,35871,7,1
647255,23909,8,1
647255,49141,9,1
647255,17122,10,1
647255,6991,11,1
647255,19604,12,0
647604,24852,1,1
647604,12206,2,1
647604,47766,3,1
647604,20995,4,1
647604,18465,5,1
647604,20842,6,1
647604,21137,7,1
647604,5306,8,1
647604,2091,9,1
647604,4675,10,1
647604,43073,11,1
647604,16185,12,1
647604,2315,13,0
647604,4920,14,1
647604,25280,15,0
647604,23645,16,0
647604,28373,17,1
647604,33290,18,0
648088,4920,1,1
648088,11440,2,1
648808,40177,1,1
648808,25211,2,0
648808,20919,3,0
648808,11136,4,0
648808,2646,5,0
648808,21513,6,0
648808,24838,7,0
649816,21019,1,0
649816,48110,2,1
649816,20383,3,1
649816,3970,4,0
650176,46886,1,1
650176,24852,2,1
650176,47209,3,1
650176,32566,4,1
650176,9477,5,1
650176,29487,6,1
650176,19678,7,1
650176,37524,8,1
650176,11394,9,0
650176,20017,10,0
650176,5077,11,0
650176,25346,12,0
650885,17979,1,1
650885,47626,2,1
651400,13176,1,1
651400,19508,2,0
651400,8048,3,0
651400,30720,4,0
651400,20670,5,0
651400,11759,6,0
651773,23909,1,1
651773,27966,2,1
651773,33198,3,1
651773,14947,4,1
651773,4367,5,1
651773,10312,6,0
651773,4778,7,0
651773,24852,8,1
651773,40910,9,1
651773,33894,10,1
651773,41290,11,1
651773,28851,12,1
651773,3265,13,1
651773,13870,14,1
651773,46203,15,1
651773,41665,16,1
651773,7781,17,1
651773,4493,18,1
651773,33129,19,1
651773,46515,20,1
651773,21144,21,1
651773,41690,22,1
651773,44580,23,1
651773,37158,24,1
651773,276,25,1
651773,35072,26,1
651773,4478,27,1
651773,6128,28,1
651773,45566,29,1
651773,25146,30,1
651773,941,31,1
651773,42089,32,1
651773,204,33,1
651773,33548,34,0
651773,11512,35,0
651773,31215,36,0
651773,14999,37,1
651773,13802,38,0
651773,30696,39,0
651773,31506,40,1
651773,16260,41,0
651773,29801,42,0
651773,5077,43,0
651773,8832,44,0
651961,5426,1,1
651961,3628,2,1
651961,47209,3,1
651961,31973,4,1
651961,41605,5,1
651961,27521,6,1
651961,26911,7,1
651961,2078,8,1
651961,31506,9,1
651961,24964,10,1
651961,8518,11,0
651961,19048,12,1
651961,47626,13,1
651961,28547,14,0
651961,13984,15,1
654162,24852,1,1
654162,47229,2,0
654162,4792,3,1
654162,17758,4,0
654162,14992,5,1
654162,17615,6,1
654162,22151,7,0
654162,34993,8,0
654162,12004,9,0
654162,38755,10,0
654162,22419,11,1
654162,4347,12,0
654162,45007,13,0
654162,28199,14,0
654162,32421,15,0
654163,12294,1,0
654163,21709,2,0
654163,26620,3,0
654163,33117,4,0
654163,260,5,1
654163,10108,6,1
654163,12508,7,0
654163,2295,8,1
654163,34049,9,1
654163,24852,10,1
654163,45104,11,0
654163,2078,12,1
654163,21217,13,0
654163,4920,14,1
654163,15290,15,1
654163,14897,16,1
654163,5438,17,1
654380,32966,1,0
654380,5248,2,0
654380,43568,3,0
654380,19389,4,0
654380,45305,5,0
654380,32433,6,0
654380,16953,7,0
654380,11563,8,1
654380,32538,9,0
654380,48762,10,1
654843,5640,1,1
654843,5185,2,1
654843,11845,3,1
654843,13874,4,1
654843,40180,5,1
654843,7260,6,1
654884,1405,1,1
654884,23224,2,1
654884,24701,3,1
654884,41844,4,1
654884,41534,5,1
654884,44142,6,0
654884,6274,7,0
654884,38185,8,1
654884,44635,9,1
654884,14164,10,1
654884,35265,11,1
655677,43631,1,1
655677,28836,2,1
655742,33808,1,0
655742,44987,2,0
655742,27796,3,0
655742,30391,4,0
655935,38371,1,1
655935,18488,2,0
655935,12817,3,1
655935,14612,4,1
655935,17447,5,1
656168,742,1,0
656168,34065,2,1
656168,27966,3,1
656168,47766,4,1
656168,39928,5,1
656168,3598,6,1
656168,22935,7,1
656168,17948,8,1
656168,41220,9,1
656168,19678,10,1
656168,13176,11,1
656168,13431,12,1
656168,10749,13,1
656168,10005,14,1
656168,41834,15,1
656168,10246,16,1
656168,14778,17,0
656168,38190,18,1
656168,22721,19,0
656168,28657,20,0
656372,26351,1,1
656372,11422,2,1
656372,11497,3,1
656372,30504,4,1
656372,48218,5,1
656372,24212,6,1
656372,20995,7,1
656866,16759,1,1
656866,13176,2,1
656866,29662,3,1
656866,24535,4,1
656866,24964,5,1
656866,43122,6,1
656866,21903,7,1
656866,7948,8,1
656866,24622,9,0
656866,31717,10,1
656866,26751,11,0
656866,47042,12,1
656866,21137,13,1
657520,43352,1,1
657520,39275,2,0
657520,26767,3,0
657759,22802,1,1
657930,43768,1,0
657930,36011,2,0
657930,47766,3,0
657930,27344,4,0
657930,22312,5,1
657930,31958,6,1
657930,34619,7,1
657930,43205,8,0
657930,16526,9,0
657930,25623,10,0
657930,21019,11,0
657930,19005,12,0
657930,42495,13,0
658057,2310,1,1
658057,35221,2,1
658057,13660,3,1
658057,44292,4,1
658057,27845,5,1
658057,14947,6,1
658882,46676,1,1
658882,13176,2,1
658882,8076,3,0
658882,45002,4,0
658882,33705,5,0
658882,26209,6,1
658882,12113,7,0
658882,30720,8,0
659212,45005,1,1
659212,26885,2,0
659212,5077,3,1
659212,4985,4,1
659212,41603,5,0
659212,41276,6,1
659212,2539,7,1
659212,48086,8,0
659212,46611,9,0
659212,22509,10,0
659698,12099,1,1
659911,4210,1,1
659911,23909,2,1
659911,20705,3,0
659911,48717,4,0
659911,29528,5,0
659911,47683,6,0
659911,1616,7,0
659911,46666,8,1
659911,19621,9,1
659911,2372,10,0
659911,12013,11,0
659911,9796,12,0
659911,15599,13,0
659911,9076,14,0
659911,16797,15,0
659911,4920,16,0
659911,8612,17,0
660039,34466,1,0
660039,46526,2,0
660039,45007,3,0
660039,32177,4,1
660039,5450,5,0
660039,48057,6,0
660039,8518,7,1
660342,27209,1,0
660342,27933,2,0
660342,21240,3,1
660342,25783,4,0
660342,48348,5,1
660342,14576,6,0
660342,24273,7,0
660342,20561,8,0
660342,18681,9,0
660342,7840,10,0
660342,28204,11,0
660342,24852,12,0
660342,14715,13,1
660342,42664,14,0
660342,41362,15,0
661254,17616,1,1
661254,44904,2,0
661254,27770,3,1
661254,17888,4,1
661254,32251,5,1
661254,1989,6,1
661254,40969,7,0
661254,32573,8,1
661254,4565,9,1
661254,34862,10,1
661254,36854,11,0
661323,29820,1,1
661323,23644,2,1
661323,29662,3,0
661323,20383,4,0
661323,34614,5,0
661431,7781,1,1
661431,48595,2,1
661431,1158,3,1
661431,42265,4,1
661431,47626,5,1
661431,29363,6,1
661431,48057,7,1
661431,16168,8,1
661431,47766,9,1
661431,45066,10,0
661431,13176,11,1
661431,40706,12,1
661431,40604,13,1
661431,21903,14,1
661431,40545,15,1
661431,3661,16,1
661431,43073,17,0
661431,11534,18,0
661431,21198,19,0
661431,24184,20,0
661431,15290,21,0
661431,43789,22,1
661431,12980,23,1
661431,5605,24,0
661431,41149,25,1
661431,30117,26,1
661431,12545,27,0
661431,21783,28,0
662612,34956,1,0
662612,40411,2,0
662612,42611,3,0
662612,31238,4,0
662612,40396,5,0
662612,47766,6,1
662612,17311,7,1
664917,22825,1,1
664917,29616,2,0
664917,21724,3,0
664917,41375,4,0
664917,41541,5,0
664917,36389,6,0
664917,31459,7,1
664917,47144,8,1
664917,13031,9,1
664917,14678,10,1
664917,47209,11,1
664917,48679,12,1
664917,24964,13,1
664917,44142,14,1
664917,37003,15,1
664917,9808,16,1
664917,49044,17,0
664917,47792,18,0
664917,18814,19,0
664917,27104,20,1
664917,24834,21,1
664917,39452,22,0
664917,28842,23,0
664917,2067,24,0
665063,38985,1,1
665063,22969,2,1
665063,42533,3,1
665063,40145,4,0
665063,43295,5,1
665063,28593,6,0
665063,9825,7,0
665063,6104,8,1
665063,13176,9,1
665063,49201,10,1
665063,23025,11,1
665063,12820,12,0
665063,39126,13,0
665063,11212,14,0
665063,39619,15,0
665063,29898,16,0
665063,38028,17,1
665086,5727,1,1
665086,34878,2,0
665086,4592,3,0
665086,48600,4,1
665086,23637,5,0
665086,2562,6,0
665086,36011,7,0
665086,42719,8,1
665086,21616,9,1
665086,26138,10,1
665086,33827,11,1
665086,25146,12,1
665086,17316,13,1
665086,17600,14,1
665086,24799,15,1
665086,14901,16,1
665086,24852,17,1
665086,30091,18,1
665086,14966,19,1
665572,44987,1,1
665572,41950,2,1
665572,13176,3,1
665572,21137,4,1
665572,27966,5,1
665572,39928,6,1
665572,28204,7,1
665572,47630,8,1
665572,38275,9,1
665572,19437,10,0
665572,8986,11,1
665572,18465,12,1
666274,21137,1,1
666274,16617,2,0
666274,40545,3,0
666274,21903,4,0
666636,16768,1,1
666636,18070,2,1
666636,40541,3,1
666636,25232,4,1
666636,21544,5,1
666636,46175,6,1
666861,28204,1,1
666861,44866,2,1
666861,29798,3,1
666861,9779,4,1
666861,24184,5,1
667189,16797,1,0
667189,46521,2,0
669655,33232,1,1
669655,44717,2,1
669655,9049,3,1
669655,41220,4,1
669655,26384,5,1
669655,40208,6,0
669655,22999,7,0
669655,2481,8,1
669655,32133,9,1
669655,8800,10,1
669655,10145,11,1
669655,15925,12,1
669655,46844,13,1
669655,44536,14,1
669655,29309,15,1
669655,13966,16,1
669655,23758,17,1
669655,20355,18,1
669655,22153,19,0
669750,19348,1,1
669750,47626,2,1
669750,31762,3,1
669750,4605,4,1
669750,43789,5,1
669750,43742,6,1
669750,29078,7,1
669750,12081,8,1
669750,37145,9,1
669750,16607,10,1
669750,33651,11,1
669750,18366,12,1
669750,39993,13,1
669750,11662,14,1
669750,9098,15,1
669750,19003,16,1
669750,31964,17,1
669750,33464,18,0
669750,33471,19,0
669750,4660,20,0
670406,24184,1,0
670406,15290,2,1
670406,11440,3,1
670406,39886,4,1
670406,42585,5,0
670406,27551,6,0
670406,17154,7,0
670406,4605,8,1
670406,30305,9,0
670916,20940,1,1
670916,46473,2,0
670916,17924,3,0
670962,46969,1,1
670962,17794,2,1
670962,27156,3,1
670962,5785,4,1
670962,26209,5,1
670962,49235,6,1
670962,23909,7,0
670962,37524,8,1
670962,13076,9,0
670962,22474,10,0
670962,16460,11,0
670962,22935,12,1
671522,196,1,1
671575,16349,1,1
671575,22451,2,1
671575,28934,3,1
671575,3957,4,1
671575,24937,5,0
671575,8006,6,0
671575,8670,7,0
671575,11440,8,0
671575,33731,9,1
671575,31506,10,1
671575,7751,11,0
671575,5648,12,1
671832,13176,1,1
671832,45,2,1
671832,24521,3,0
671832,43961,4,1
671832,13083,5,0
671832,25932,6,1
671832,10339,7,1
671832,30871,8,1
671832,41665,9,1
671832,2732,10,1
671832,3682,11,0
671832,3737,12,1
671832,43190,13,1
671832,32981,14,1
671832,49519,15,1
671832,40516,16,0
671832,43622,17,1
672202,25138,1,0
672202,44698,2,0
672202,46868,3,0
672202,6384,4,0
672269,4920,1,1
672269,37766,2,1
672269,28199,3,0
672372,26932,1,1
672372,7249,2,0
672372,19343,3,0
672711,45924,1,0
672711,11293,2,1
672711,712,3,1
673481,13733,1,1
673732,43352,1,0
673732,21137,2,0
673732,22963,3,0
673732,9038,4,0
673732,28928,5,0
674270,34668,1,1
674270,40310,2,1
674270,26209,3,1
674270,8006,4,0
674270,44632,5,1
674422,2962,1,1
674422,2535,2,1
674422,19801,3,1
674422,23516,4,0
674422,4461,5,0
674422,15937,6,0
674422,6442,7,0
674422,49544,8,0
674669,36922,1,0
674669,1935,2,0
674669,18531,3,0
674669,35898,4,0
674669,49481,5,0
674669,17949,6,1
674669,26317,7,1
