order_products__train_id,order_id,product_id,add_to_cart_order,reordered
15143,761530,1393,4,0
15144,761530,5782,5,0
15145,762248,11266,1,1
15146,762248,39281,2,1
15147,762248,32478,3,1
15148,762248,22028,4,1
15149,762248,3474,5,0
15150,762248,4639,6,1
15151,762248,1905,7,0
15152,762248,29080,8,0
15153,762248,9007,9,0
15154,762248,12078,10,0
15155,762764,9020,1,1
15156,762764,31506,2,1
15157,762764,3849,3,1
15158,762764,24852,4,1
15159,762764,13198,5,1
15160,763355,21137,1,1
15161,763355,19348,2,1
15162,763355,30492,3,1
15163,763355,33043,4,0
15164,763355,39108,5,0
15165,763355,32420,6,0
15166,763355,27966,7,1
15167,763355,43352,8,0
15168,763355,39557,9,0
15169,763355,24518,10,1
15170,763355,27714,11,0
15171,763355,15123,12,0
15172,763355,32096,13,0
15173,763536,14467,1,1
15174,763585,10586,1,1
15175,763585,5785,2,1
15176,763585,27086,3,1
15177,763585,37067,4,1
15178,763585,8174,5,1
15179,763585,8277,6,1
15180,763585,20580,7,1
15181,763585,45316,8,1
15182,763585,31183,9,1
15183,763585,17281,10,0
15184,763585,47249,11,1
15185,763585,7260,12,1
15186,763585,43192,13,1
15187,763585,45223,14,1
15188,763585,48726,15,1
15189,763585,42710,16,1
15190,763585,45210,17,1
15191,763585,45946,18,1
15192,763585,2716,19,1
15193,763585,47029,20,1
15194,765190,31343,1,1
15195,765493,32655,1,1
15196,765493,15604,2,1
15197,765493,35951,3,1
15198,765493,13176,4,1
15199,765493,30391,5,1
15200,765493,30489,6,1
15201,765493,43192,7,1
15202,765493,34126,8,0
15203,766155,25640,1,0
15204,766155,16797,2,1
15205,766155,39428,3,0
15206,766155,14651,4,1
15207,766155,24852,5,1
15208,766155,35102,6,1
15209,766155,6187,7,1
15210,766155,37722,8,1
15211,766155,37766,9,1
15212,766410,11520,1,1
15213,766410,26848,2,1
15214,766410,4605,3,1
15215,766410,16462,4,1
15216,766410,37687,5,1
15217,766410,26209,6,1
15218,766410,49683,7,1
15219,766410,6962,8,1
15220,766410,16823,9,1
15221,766410,16185,10,1
15222,766410,42828,11,1
15223,768659,40232,1,0
15224,768659,6550,2,0
15225,768659,49235,3,1
15226,768659,21484,4,0
15227,768659,20499,5,0
15228,769346,12341,1,1
15229,769346,21292,2,1
15230,769346,15541,3,1
15231,769346,6184,4,1
15232,769346,39108,5,1
15233,769346,11365,6,0
15234,769346,9434,7,0
15235,769346,32689,8,0
15236,769346,30450,9,0
15237,769346,33000,10,1
15238,769346,42282,11,1
15239,769346,9387,12,1
15240,769346,26317,13,0
15241,769906,12341,1,1
15242,769906,38768,2,1
15243,769906,30827,3,1
15244,769906,10246,4,0
15245,769906,43352,5,1
15246,769906,7249,6,0
15247,769906,30450,7,0
15248,769906,14084,8,1
15249,770347,3798,1,1
15250,770347,12341,2,1
15251,770347,33081,3,1
15252,770347,42282,4,0
15253,772106,7116,1,1
15254,772106,19167,2,0
15255,772106,49626,3,0
15256,772106,49441,4,0
15257,772106,11703,5,0
15258,772106,39988,6,0
15259,772336,7158,1,1
15260,772336,38730,2,1
15261,772336,6902,3,1
15262,772336,26012,4,1
15263,772336,4447,5,1
15264,772336,36259,6,1
15265,772336,35003,7,1
15266,773222,17316,1,0
15267,773222,9007,2,0
15268,773748,12099,1,0
15269,773748,1940,2,1
15270,773748,32047,3,0
15271,773748,4713,4,0
15272,773748,47145,5,1
15273,773748,23744,6,0
15274,773748,10819,7,0
15275,773748,25918,8,0
15276,773748,20691,9,0
15277,773748,10307,10,0
15278,773748,37646,11,1
15279,775083,34190,1,1
15280,775083,29662,2,1
15281,775083,5994,3,1
15282,775083,22935,4,1
15283,775287,30985,1,0
15284,775287,4920,2,1
15285,776262,4920,1,1
15286,776262,5450,2,1
15287,776262,19057,3,1
15288,776262,25890,4,1
15289,776820,34654,1,0
15290,776820,18394,2,0
15291,776820,47258,3,0
15292,776820,9864,4,0
15293,776820,23115,5,0
15294,776820,39844,6,0
15295,776820,30742,7,0
15296,777179,49683,1,1
15297,777179,26209,2,1
15298,777179,32429,3,1
15299,777179,19057,4,1
15300,777179,8193,5,1
15301,777179,46979,6,1
15302,777179,39877,7,1
15303,777179,41950,8,1
15304,777179,40706,9,1
15305,777179,18465,10,1
15306,777179,13176,11,1
15307,777373,1700,1,1
15308,777373,1360,2,0
15309,777373,41290,3,1
15310,777373,48057,4,1
15311,777373,27278,5,1
15312,777373,35914,6,1
15313,777373,41844,7,1
15314,777373,6750,8,1
15315,777373,23645,9,0
15316,777591,24759,1,1
15317,777591,13535,2,1
15318,777591,25623,3,1
15319,777591,26209,4,1
15320,777591,34648,5,0
15321,777591,32839,6,0
15322,777591,31343,7,0
15323,777591,2622,8,0
15324,777591,17758,9,1
15325,777591,40198,10,1
15326,777591,13212,11,0
15327,777591,25837,12,0
15328,777591,35939,13,0
15329,777783,25554,1,0
15330,777783,16057,2,1
15331,777783,21376,3,0
15332,777783,34262,4,0
15333,777783,10333,5,0
15334,778337,3265,1,1
15335,778337,21903,2,1
15336,778337,30827,3,1
15337,778896,14966,1,0
15338,778896,9054,2,0
15339,778896,37400,3,0
15340,778896,40199,4,1
15341,778896,35912,5,1
15342,778896,37065,6,1
15343,778896,26940,7,1
15344,778896,15280,8,1
15345,779026,5068,1,1
15346,779026,31985,2,1
15347,779026,8048,3,1
15348,779026,5985,4,1
15349,779026,5258,5,1
15350,779395,46189,1,1
15351,779395,32734,2,1
15352,779395,12232,3,1
15353,779395,47072,4,0
15354,779395,13536,5,1
15355,779722,11484,1,1
15356,779722,34660,2,1
15357,779751,36591,1,0
15358,779751,22795,2,0
15359,779751,36005,3,0
15360,779751,40261,4,0
15361,779751,42987,5,0
15362,779751,38236,6,0
15363,779751,42667,7,0
15364,779751,24382,8,0
15365,779762,49628,1,0
15366,779762,11452,2,0
15367,779762,14104,3,1
15368,779852,42450,1,1
15369,779852,28805,2,0
15370,779852,41352,3,0
15371,779852,30731,4,0
15372,779852,5038,5,0
15373,779852,46804,6,0
15374,779852,46473,7,0
15375,779852,16464,8,0
15376,779852,30511,9,1
15377,779852,926,10,1
15378,779852,29974,11,0
15379,779852,15412,12,0
15380,779852,37033,13,0
15381,780363,2314,1,1
15382,780363,45646,2,1
15383,780363,6615,3,1
15384,780363,39619,4,1
15385,780363,25087,5,1
15386,780363,23236,6,1
15387,780363,24964,7,0
15388,780363,40516,8,0
15389,780586,27845,1,1
15390,780586,36550,2,1
15391,780586,21323,3,1
15392,780586,37349,4,1
15393,780586,9047,5,1
15394,780586,12882,6,0
15395,780586,12456,7,0
15396,780586,42397,8,0
15397,780586,30559,9,0
15398,780586,47668,10,1
15399,780586,41950,11,1
15400,781067,17360,1,1
15401,781067,19613,2,1
15402,781067,5449,3,1
15403,781067,42205,4,1
15404,781067,40396,5,1
15405,781067,26032,6,1
15406,781067,7173,7,0
15407,781067,45681,8,1
15408,781067,43889,9,1
15409,781067,13176,10,1
15410,781067,21616,11,1
15411,781067,13646,12,1
15412,781067,5876,13,0
15413,781067,3382,14,0
15414,781347,43352,1,1
15415,781347,26604,2,1
15416,781347,38739,3,1
15417,781347,13944,4,1
15418,781347,9387,5,1
15419,781347,39408,6,1
15420,781347,33548,7,1
15421,781347,9558,8,1
15422,781347,13176,9,1
15423,781347,37646,10,1
15424,781347,3308,11,1
15425,782074,49198,1,0
15426,782074,32272,2,0
15427,782074,48123,3,0
15428,782074,31387,4,0
15429,782074,32271,5,0
15430,782074,3318,6,1
15431,782074,15776,7,0
15432,782074,40897,8,0
15433,782074,47144,9,0
15434,782074,31050,10,0
15435,782074,46673,11,0
15436,782074,46941,12,0
15437,783381,31805,1,0
15438,783705,20842,1,1
15439,783705,20734,2,1
15440,785039,44560,1,1
15441,785039,5547,2,1
15442,785039,17573,3,1
15443,785039,4627,4,1
15444,785039,25985,5,1
15445,785039,41844,6,1
15446,785039,31268,7,1
15447,785039,19915,8,1
15448,785039,25253,9,0
15449,785039,47209,10,0
15450,785039,28199,11,0
15451,785039,13176,12,0
15452,785039,13870,13,0
15453,785039,26348,14,0
15454,785039,29085,15,0
15455,785211,27344,1,1
15456,785630,41508,1,0
15457,785630,17643,2,0
15458,785630,19173,3,1
15459,785630,27958,4,0
15460,785630,46720,5,1
15461,785630,343,6,0
15462,785630,45239,7,0
15463,785630,2070,8,0
15464,785693,27663,1,0
15465,785693,4618,2,0
15466,785693,47209,3,1
15467,785693,35547,4,0
15468,785693,47626,5,0
15469,785693,40706,6,1
15470,785693,2188,7,0
15471,785797,48184,1,1
15472,786635,17600,1,1
15473,786635,48680,2,0
15474,786635,11821,3,1
15475,786635,14862,4,1
15476,786635,16768,5,1
15477,786635,26250,6,1
15478,786729,48246,1,1
15479,786729,20282,2,1
15480,786729,23334,3,0
15481,786729,46802,4,1
15482,786729,23236,5,0
15483,786729,12218,6,0
15484,787067,25146,1,1
15485,787067,8571,2,1
15486,787067,21288,3,1
15487,787067,17122,4,1
15488,787067,21769,5,1
15489,787067,42049,6,1
15490,787067,10173,7,1
15491,787067,33000,8,1
15492,787067,20345,9,1
15493,787067,14742,10,1
15494,787067,5769,11,0
15495,787067,20995,12,0
15496,788084,10379,1,1
15497,788084,608,2,1
15498,788084,17316,3,1
15499,788084,16281,4,1
15500,788084,48440,5,1
15501,788084,48739,6,0
15502,788084,40332,7,0
15503,788084,29858,8,0
15504,788530,1884,1,0
15505,788530,25670,2,0
15506,788530,32319,3,0
15507,788530,43638,4,0
15508,788605,28092,1,1
15509,788605,24852,2,1
15510,788605,40706,3,1
15511,788605,18636,4,0
15512,788605,27941,5,0
15513,788940,16759,1,1
15514,788940,8518,2,1
15515,788940,24852,3,1
15516,788940,26209,4,1
15517,788940,9076,5,0
15518,788940,16797,6,1
15519,788940,11777,7,0
15520,788940,37065,8,1
15521,788940,25890,9,1
15522,788940,30169,10,1
15523,788940,11712,11,1
15524,788940,45167,12,1
15525,788940,32163,13,1
15526,788940,35898,14,1
15527,788940,44632,15,1
15528,788940,35221,16,1
15529,788940,30391,17,0
15530,788940,28849,18,1
15531,788940,29112,19,1
15532,788940,14891,20,1
15533,788940,23908,21,0
15534,788940,45525,22,1
15535,788940,24985,23,1
15536,788940,40756,24,0
15537,788940,47766,25,1
15538,788963,21195,1,0
15539,788963,500,2,0
15540,788963,40939,3,0
15541,788963,18023,4,1
15542,789446,5450,1,1
15543,789446,23285,2,1
15544,789446,13536,3,1
15545,789446,3541,4,1
15546,789446,13866,5,1
15547,789446,37011,6,1
15548,789446,11777,7,1
15549,789446,41950,8,1
15550,789446,43772,9,1
15551,789446,40332,10,1
15552,789446,29315,11,1
15553,789446,22513,12,1
15554,789446,42500,13,1
15555,789446,8475,14,1
15556,789446,32156,15,1
15557,789446,31495,16,1
15558,789446,10673,17,1
15559,789446,8501,18,1
15560,789446,42696,19,1
15561,789446,43435,20,1
15562,789446,42215,21,1
15563,789446,31363,22,1
15564,789575,5449,1,1
15565,789575,45007,2,1
15566,789575,27086,3,1
15567,789575,16185,4,1
15568,789575,16083,5,1
15569,789575,20119,6,1
15570,789575,13176,7,1
15571,789575,13517,8,1
15572,789575,8277,9,1
15573,789575,47029,10,1
15574,789575,38118,11,0
15575,789575,47766,12,1
15576,789575,48679,13,0
15577,789575,14678,14,0
15578,789575,6104,15,0
15579,789575,25005,16,0
15580,789575,22281,17,0
15581,789575,5085,18,0
15582,789575,27277,19,0
15583,789575,24475,20,0
15584,789575,2664,21,0
15585,789705,24841,1,1
15586,789705,32864,2,1
15587,789705,3957,3,1
15588,789705,40396,4,1
15589,789705,27845,5,1
15590,789705,21603,6,1
15591,789705,45104,7,1
15592,789705,44970,8,0
15593,789705,26715,9,1
15594,789705,5484,10,1
15595,789705,10199,11,0
15596,789705,25917,12,1
15597,789705,30789,13,1
15598,789779,10749,1,0
15599,789779,26940,2,0
15600,789779,27966,3,0
15601,789779,21903,4,0
15602,789779,47734,5,1
15603,789779,27104,6,1
15604,789779,44359,7,1
15605,789779,28601,8,1
15606,789779,27142,9,0
15607,789779,37022,10,0
15608,789779,30776,11,1
15609,789779,43379,12,1
15610,789779,8277,13,1
15611,789779,22825,14,1
15612,789779,34584,15,0
15613,789779,18557,16,0
15614,789779,8667,17,1
15615,790018,42406,1,0
15616,790018,6689,2,0
15617,790018,45534,3,1
15618,790145,46372,1,0
15619,790145,34050,2,0
15620,790145,33198,3,1
15621,790145,28476,4,0
15622,790145,36082,5,0
15623,790145,31441,6,1
15624,790145,41398,7,0
15625,790692,8138,1,0
15626,791924,31487,1,1
15627,791924,9124,2,1
15628,791924,25146,3,1
15629,791924,19443,4,1
15630,791924,7646,5,0
15631,791924,19895,6,1
15632,791924,6489,7,1
15633,791924,11110,8,1
15634,791924,46900,9,1
15635,791924,31228,10,1
15636,791924,6344,11,1
15637,791924,13147,12,0
15638,791924,12033,13,0
15639,791924,43165,14,0
15640,791924,18288,15,0
15641,791924,21376,16,0
15642,791924,37496,17,0
15643,791924,45445,18,0
15644,791924,40174,19,1
15645,792745,20940,1,1
15646,792745,12078,2,1
15647,792745,32303,3,1
15648,792745,21137,4,1
15649,792802,12023,1,0
15650,792802,18465,2,0
15651,792802,12409,3,0
15652,792802,33741,4,0
15653,792802,26324,5,0
15654,792802,38609,6,0
15655,792802,5652,7,0
15656,792802,11023,8,0
15657,793228,24852,1,1
15658,793228,47626,2,1
15659,793228,39475,3,1
15660,793228,26131,4,1
15661,793228,8424,5,1
15662,793228,44632,6,1
15663,793228,14814,7,1
15664,793228,34126,8,1
15665,793228,49520,9,1
15666,793228,31066,10,0
15667,793228,47766,11,1
15668,793228,31717,12,1
15669,793228,16759,13,0
15670,793228,17795,14,0
15671,794491,19691,1,1
15672,794491,32403,2,1
15673,794491,21573,3,1
15674,794491,32455,4,1
15675,794491,26348,5,1
15676,794491,29223,6,1
15677,794491,7147,7,1
15678,794491,7131,8,0
15679,794516,1183,1,1
15680,796069,24830,1,1
15681,796069,18531,2,1
15682,796069,15950,3,1
15683,796069,49683,4,1
15684,796069,28985,5,1
15685,796069,32710,6,1
15686,796069,34969,7,1
15687,796505,3389,1,1
15688,796505,31808,2,0
15689,796505,42731,3,0
15690,796505,11073,4,0
15691,797018,21137,1,0
15692,797018,24852,2,0
15693,797018,22825,3,0
15694,797018,28204,4,0
15695,797018,44098,5,0
15696,797018,5883,6,0
15697,797018,42736,7,0
15698,797018,44632,8,0
15699,797018,48647,9,0
15700,797018,9698,10,0
15701,797018,37220,11,0
15702,797018,37158,12,1
15703,797409,48205,1,1
15704,797409,8154,2,1
15705,797699,14233,1,1
15706,797699,27250,2,1
15707,797699,20842,3,1
15708,797699,7308,4,0
15709,799979,7644,1,0
15710,799979,49139,2,0
15711,799979,37645,3,0
15712,799979,35171,4,0
15713,799979,40287,5,0
15714,799979,36227,6,0
15715,799979,49520,7,1
15716,799979,40910,8,0
15717,799979,41406,9,0
15718,799979,29545,10,0
15719,799979,25469,11,1
15720,799979,21293,12,0
15721,799979,31116,13,0
15722,799979,1405,14,0
15723,800773,9292,1,1
15724,800773,35914,2,1
15725,800773,25804,3,1
15726,801592,26209,1,1
15727,801592,24852,2,1
15728,801592,29506,3,1
15729,801592,46654,4,1
15730,801592,15325,5,1
15731,801592,941,6,1
15732,801592,43772,7,1
15733,801592,43961,8,1
15734,801592,4459,9,1
15735,801592,39408,10,1
15736,801592,10388,11,1
15737,801592,22583,12,1
15738,801592,48491,13,1
15739,801592,47862,14,1
15740,801592,22890,15,1
15741,801592,347,16,1
15742,801592,21616,17,0
15743,801592,22963,18,1
15744,801592,11461,19,1
15745,801592,36618,20,0
15746,801592,21295,21,0
15747,801592,38840,22,0
15748,801592,38635,23,0
15749,801592,8193,24,0
15750,801592,12260,25,0
15751,801592,31382,26,1
15752,801592,29368,27,1
15753,801592,40997,28,1
15754,801592,5068,29,1
15755,801845,20327,1,1
15756,801845,10831,2,1
15757,801845,21137,3,1
15758,802132,45954,1,1
15759,802132,37067,2,1
15760,802132,5785,3,1
15761,802132,37646,4,1
15762,802132,49235,5,1
15763,802132,26836,6,1
15764,802132,30169,7,1
15765,802132,24954,8,1
15766,802132,47209,9,1
15767,802132,45282,10,1
15768,802132,12107,11,1
15769,802132,15399,12,1
15770,802132,264,13,1
15771,802132,38656,14,1
15772,802132,39275,15,1
15773,802132,28515,16,1
15774,802132,5876,17,1
15775,802132,21513,18,1
15776,802132,19348,19,1
15777,802132,36866,20,1
15778,802132,32842,21,1
15779,802132,25767,22,1
15780,802132,31640,23,0
15781,802132,4595,24,1
15782,802132,27966,25,0
15783,802132,42972,26,0
15784,802132,48015,27,0
15785,802132,22825,28,0
15786,802132,49079,29,0
15787,802132,8174,30,1
15788,802132,13702,31,0
15789,802132,5384,32,0
15790,802132,10409,33,0
15791,802132,30391,34,1
15792,802702,40545,1,1
15793,802702,43789,2,1
15794,802702,12341,3,1
15795,802702,8859,4,1
15796,802702,21903,5,1
15797,802702,6347,6,1
15798,802702,41950,7,1
15799,802702,19982,8,1
15800,802702,3098,9,0
15801,802702,26497,10,1
15802,802702,46979,11,1
15803,802702,39619,12,1
15804,802702,2180,13,1
15805,802702,3376,14,1
15806,802702,40256,15,0
15807,802702,12206,16,1
15808,802702,7018,17,0
15809,802702,48230,18,0
15810,802702,8424,19,1
15811,802702,45007,20,1
15812,802702,30305,21,1
15813,802702,21938,22,0
15814,802702,24184,23,0
15815,803642,16797,1,1
15816,803642,7014,2,0
15817,803642,27690,3,1
15818,803642,22151,4,1
15819,803642,5612,5,1
15820,803642,31404,6,1
15821,803642,24852,7,1
15822,803642,22935,8,0
15823,803642,11777,9,0
15824,803642,26209,10,0
15825,803642,44661,11,0
15826,803642,47042,12,0
15827,803642,5450,13,1
15828,803642,28842,14,0
15829,803642,35510,15,0
15830,803642,18531,16,0
15831,803642,9219,17,0
15832,803642,23734,18,1
15833,803642,15438,19,0
15834,803642,15937,20,1
15835,803642,24964,21,0
15836,804436,37029,1,1
15837,804436,34358,2,1
15838,804436,46206,3,1
15839,804436,17795,4,1
15840,804436,5825,5,0
15841,804436,21903,6,1
15842,804436,9807,7,1
15843,804436,36695,8,1
15844,804436,3142,9,0
15845,804436,21038,10,1
15846,804436,329,11,1
15847,804436,18883,12,1
15848,804436,13176,13,1
15849,804436,14978,14,1
15850,804436,11198,15,0
15851,804436,41613,16,1
15852,804436,23622,17,0
15853,804436,26209,18,1
15854,804436,38400,19,0
15855,804436,1658,20,0
15856,804436,43129,21,0
15857,804436,27171,22,0
15858,804436,17600,23,0
15859,804436,22963,24,1
15860,804436,17747,25,1
15861,804436,28826,26,0
15862,804436,47734,27,1
15863,804543,36714,1,1
15864,804543,23457,2,1
15865,804543,1511,3,0
15866,804543,27845,4,0
15867,804543,20072,5,0
15868,804543,48631,6,1
15869,804543,2593,7,0
15870,804543,16185,8,0
15871,804543,45007,9,1
15872,804543,21137,10,1
15873,804543,11448,11,0
15874,804543,30563,12,0
15875,804543,16970,13,0
15876,804543,45106,14,0
15877,804543,26131,15,0
15878,804543,8490,16,0
15879,804543,13263,17,0
15880,804746,21182,1,1
15881,804746,8955,2,1
15882,804746,27966,3,1
15883,804746,39275,4,1
15884,804746,11182,5,1
15885,804746,39984,6,1
15886,804746,17461,7,1
15887,804746,35921,8,1
15888,804746,13176,9,1
15889,804746,31717,10,1
15890,804746,47766,11,1
15891,804746,25659,12,1
15892,805008,5876,1,1
15893,805008,16607,2,1
15894,805008,42556,3,0
15895,805008,45938,4,0
15896,805008,44325,5,1
15897,805008,22952,6,0
15898,805008,20703,7,1
15899,805008,12564,8,0
15900,805008,10255,9,0
15901,805008,8415,10,0
15902,805008,18796,11,0
15903,805008,4660,12,0
15904,805008,29675,13,0
15905,805008,44142,14,1
15906,805008,45646,15,0
15907,805008,429,16,0
15908,806072,31766,1,1
15909,806072,365,2,1
15910,806072,46584,3,1
15911,806072,34217,4,1
15912,806072,27966,5,1
15913,806072,38777,6,1
15914,806072,33636,7,1
15915,806072,31386,8,1
15916,806072,45562,9,1
15917,806072,27845,10,1
15918,806072,28849,11,1
15919,806072,15674,12,0
15920,806072,36953,13,0
15921,806072,39972,14,1
15922,806072,260,15,1
15923,806072,33575,16,1
15924,806072,9595,17,1
15925,806072,21903,18,1
15926,806072,44375,19,1
15927,806072,22035,20,1
15928,806072,24852,21,1
15929,806072,37646,22,1
15930,806072,13292,23,1
15931,806072,8230,24,0
15932,806072,27331,25,0
15933,806768,35855,1,0
15934,806768,47626,2,1
15935,807022,17794,1,1
15936,807022,40216,2,0
15937,807022,45007,3,1
15938,807022,46294,4,1
15939,807022,5876,5,1
15940,807022,44449,6,1
15941,807022,42768,7,0
15942,807022,22825,8,1
15943,807022,4097,9,1
15944,807037,29487,1,1
15945,807037,28842,2,1
15946,807037,26209,3,1
15947,807037,47626,4,0
15948,807037,28601,5,1
15949,807037,28985,6,0
15950,807037,4605,7,1
15951,807037,10613,8,1
15952,807037,36186,9,1
15953,807037,36310,10,0
15954,807037,19886,11,0
15955,807037,31553,12,0
15956,807037,17389,13,0
15957,807037,23803,14,0
15958,807037,24008,15,0
15959,807037,47599,16,0
15960,807037,3765,17,0
15961,807037,24852,18,0
15962,807037,8512,19,0
15963,807037,23910,20,0
15964,807037,37654,21,0
15965,807037,14197,22,0
15966,807037,34449,23,0
15967,807037,39059,24,0
15968,807214,8048,1,1
15969,807540,41131,1,1
15970,807540,13911,2,0
15971,807540,6128,3,0
15972,807540,44819,4,1
15973,807540,8523,5,0
15974,807540,27020,6,1
15975,807540,14908,7,0
15976,807540,30004,8,0
15977,807540,12481,9,0
15978,808225,45066,1,1
15979,808225,13176,2,1
15980,808225,21137,3,1
15981,808225,5785,4,1
15982,808225,34347,5,0
15983,808225,8174,6,1
15984,808259,1468,1,0
15985,808259,21938,2,1
15986,808259,12845,3,0
15987,808259,29265,4,1
15988,808259,27845,5,1
15989,808259,10831,6,1
15990,808259,22035,7,1
15991,808259,49111,8,1
15992,808259,43961,9,0
15993,808259,34126,10,1
15994,809242,47993,1,0
15995,809242,23413,2,0
15996,809242,25241,3,0
15997,809242,38563,4,0
15998,809242,16797,5,1
15999,809242,24852,6,1
16000,809242,20082,7,1
16001,809242,3020,8,1
16002,809242,4957,9,1
16003,809242,14096,10,1
16004,809242,777,11,1
16005,809242,45064,12,1
16006,809242,782,13,0
16007,809242,31789,14,0
16008,809242,1405,15,1
16009,809242,3631,16,1
16010,809242,28204,17,0
16011,809242,34862,18,0
16012,809242,6576,19,0
16013,809242,48641,20,0
16014,809242,30756,21,0
16015,809242,43352,22,0
16016,809242,25885,23,1
16017,809469,26165,1,1
16018,809469,13176,2,1
16019,809469,49195,3,1
16020,809469,34430,4,1
16021,809469,35264,5,1
16022,809469,11090,6,1
16023,809469,43858,7,1
16024,809469,45948,8,1
16025,809469,41588,9,1
16026,809469,27642,10,1
16027,809469,45007,11,1
16028,809469,47766,12,1
16029,809469,20114,13,1
16030,809469,11250,14,1
16031,809469,37687,15,1
16032,809469,260,16,1
16033,809469,30953,17,1
16034,809469,29487,18,0
16035,809469,3376,19,1
16036,809469,25802,20,0
16037,809469,4920,21,0
16038,809469,49585,22,1
16039,809953,2078,1,1
16040,809953,21616,2,1
16041,809953,21903,3,1
16042,809953,38383,4,1
16043,810459,36994,1,1
16044,810459,13431,2,1
16045,810459,17553,3,1
16046,810459,16083,4,1
16047,810459,41950,5,1
16048,810459,41787,6,1
16049,810459,18811,7,0
16050,810459,7175,8,0
16051,810459,36621,9,0
16052,810459,486,10,0
16053,810459,33575,11,0
16054,810459,15842,12,0
16055,810459,42847,13,0
16056,810459,1915,14,1
16057,810459,132,15,1
16058,810459,20310,16,1
16059,810459,400,17,1
16060,810459,46802,18,0
16061,810459,44703,19,0
16062,814090,25513,1,0
16063,814090,31487,2,0
16064,814090,45104,3,1
16065,814090,1158,4,0
16066,814090,36574,5,1
16067,814090,11777,6,1
16068,814090,21137,7,1
16069,814090,24852,8,1
16070,814090,28204,9,1
16071,814090,42611,10,0
16072,814090,11837,11,1
16073,814597,33000,1,1
16074,814597,12542,2,0
16075,816039,16528,1,1
16076,816039,21137,2,1
16077,816039,4799,3,1
16078,816489,25424,1,1
16079,816489,5876,2,1
16080,816489,46667,3,1
16081,816489,36695,4,1
16082,816489,25705,5,1
16083,816489,30720,6,1
16084,816489,5450,7,1
16085,816489,29941,8,1
16086,816489,27156,9,1
16087,816489,24184,10,0
16088,816489,31717,11,0
16089,816489,4605,12,1
16090,816489,1529,13,1
16091,816489,1181,14,0
16092,816944,12987,1,1
16093,817214,35731,1,0
16094,817354,8736,1,0
16095,817354,47626,2,1
16096,817354,6297,3,1
16097,817354,21709,4,1
16098,817354,26165,5,1
16099,817354,1432,6,1
16100,817354,13176,7,1
16101,817354,21070,8,1
16102,817354,14947,9,1
16103,817354,22760,10,1
16104,817354,8251,11,0
16105,817588,7326,1,1
16106,817588,29509,2,1
16107,817588,32448,3,1
16108,817588,7405,4,1
16109,817588,2977,5,1
16110,817588,19489,6,1
16111,817588,34577,7,1
16112,818253,32320,1,1
16113,818253,24964,2,1
16114,818253,45007,3,0
16115,818253,19678,4,0
16116,818253,4605,5,1
16117,818253,44910,6,1
16118,818253,15290,7,1
16119,818253,5450,8,0
16120,818253,26209,9,0
16121,818253,28849,10,1
16122,818253,5024,11,0
16123,818253,44449,12,1
16124,818253,49567,13,0
16125,818253,47806,14,0
16126,818253,22759,15,0
16127,818253,35383,16,1
16128,818253,30024,17,1
16129,818253,43394,18,0
16130,818582,16462,1,0
16131,818582,46654,2,0
16132,818582,42617,3,1
16133,818582,27156,4,0
16134,818582,33511,5,0
16135,818582,16973,6,0
16136,818582,8087,7,0
16137,818582,21077,8,0
16138,818707,3583,1,1
16139,818707,28597,2,1
16140,818707,24852,3,1
16141,818707,7781,4,1
16142,818707,9430,5,1
16143,818707,47209,6,1
16144,818707,33741,7,1
16145,818707,19382,8,0
16146,818770,11266,1,1
16147,818770,31651,2,1
16148,818852,13179,1,1
16149,818852,23909,2,1
16150,818852,48776,3,1
16151,818852,40882,4,1
16152,818852,39276,5,1
16153,818852,36981,6,1
16154,818852,7033,7,1
16155,818852,9829,8,1
16156,818852,16696,9,1
16157,818852,33168,10,1
16158,818852,49576,11,1
16159,818852,663,12,1
16160,818852,28916,13,1
16161,818852,20570,14,1
16162,818852,19389,15,1
16163,818852,35199,16,1
16164,818852,34537,17,1
16165,818852,26882,18,0
16166,818852,33228,19,0
16167,818852,196,20,0
16168,818852,15383,21,0
16169,818852,18102,22,0
16170,818852,8488,23,0
16171,818852,17307,24,0
16172,818852,7005,25,1
16173,818852,8831,26,0
16174,818852,30696,27,0
16175,818852,10333,28,0
16176,818852,4338,29,1
16177,818852,27080,30,0
16178,818852,39185,31,1
16179,818852,6448,32,0
16180,818852,46598,33,0
16181,818852,6274,34,1
16182,818852,41377,35,0
16183,818852,27528,36,1
16184,818852,47226,37,1
16185,818852,23067,38,1
16186,818852,40348,39,1
16187,818852,1313,40,0
16188,818852,10710,41,0
16189,818852,42664,42,0
16190,818852,20137,43,0
16191,818852,17008,44,1
16192,818852,5315,45,0
16193,820187,18439,1,1
16194,820187,4605,2,1
16195,820187,27196,3,1
16196,820187,39061,4,0
16197,820187,40836,5,0
16198,820187,210,6,1
16199,820187,2180,7,0
16200,820187,18531,8,1
16201,820187,19691,9,0
16202,820187,25232,10,0
16203,820187,17518,11,1
16204,820408,12871,1,0
16205,820408,27133,2,0
16206,820408,3917,3,1
16207,820408,10151,4,0
16208,820408,6142,5,0
16209,820408,16682,6,0
16210,820408,48364,7,0
16211,820408,500,8,0
16212,820408,4347,9,1
16213,820408,27841,10,0
16214,820408,44683,11,0
16215,820408,24852,12,0
16216,820408,46266,13,1
16217,820408,9327,14,0
16218,820408,5098,15,0
