product_id,product_name,aisle_id,department_id
4424,23232,99,15
4425,10738,81,15
4426,37281,100,21
4427,14911,117,19
4428,30920,79,1
4429,17225,129,1
4430,24070,61,19
4431,15533,50,19
4432,45371,34,1
4433,11372,34,1
4434,15239,47,11
4435,40150,104,13
4436,24084,55,11
4437,6722,104,13
4438,35389,94,7
4439,46213,60,17
4440,45718,46,19
4441,35942,100,21
4442,42224,123,4
4443,20591,26,7
4444,9650,53,16
4445,7058,94,7
4446,37338,70,11
4447,4282,50,19
4448,25399,76,6
4449,46916,47,11
4450,38956,38,1
4451,31688,84,16
4452,14779,106,12
4453,13434,72,13
4454,38630,101,17
4455,37160,48,14
4456,22121,78,19
4457,13111,61,19
4458,20439,130,14
4459,18013,5,13
4460,27568,3,19
4461,31418,19,13
4462,34940,94,7
4463,22370,86,16
4464,16321,88,13
4465,3071,24,4
4466,46533,47,11
4467,42967,120,16
4468,42083,5,13
4469,24253,99,15
4470,7499,90,7
4471,26338,21,16
4472,45044,91,16
4473,31860,112,3
4474,35868,40,8
4475,37529,10,17
4476,47936,117,19
4477,39138,76,6
4478,8490,37,1
4479,14501,26,7
4480,21880,107,19
4481,26375,69,15
4482,23818,37,1
4483,21493,66,6
4484,45246,100,21
4485,9021,57,14
4486,29671,45,19
4487,47480,81,15
4488,14066,47,11
4489,5748,104,13
4490,45317,20,11
4491,9847,45,19
4492,48104,22,11
4493,21333,115,7
4494,8321,100,21
4495,7879,38,1
4496,4372,41,8
4497,33982,4,9
4498,24420,57,14
4499,28934,92,18
4500,8116,38,1
4501,524,133,11
4502,5584,66,6
4503,30352,19,13
4504,19200,81,15
4505,13947,100,21
4506,38282,66,6
4507,34810,100,21
4508,42179,129,1
4509,40417,100,21
4510,2848,133,11
4511,26478,102,18
4512,22695,87,17
4513,29848,104,13
4514,37775,21,16
4515,5723,43,3
4516,47403,69,15
4517,39279,129,1
4518,31213,24,4
4519,8111,40,8
4520,46997,105,13
4521,20500,43,3
4522,12865,67,20
4523,6280,13,20
4524,49568,117,19
4525,9408,4,9
4526,31,10,17
4527,7897,13,20
4528,22689,55,11
4529,27347,118,11
4530,15396,27,5
4531,20761,37,1
4532,37787,2,16
4533,6052,38,1
4534,18533,120,16
4535,10082,21,16
4536,33320,23,19
4537,13898,43,3
4538,17178,107,19
4539,39194,123,4
4540,2158,114,17
4541,37051,24,4
4542,12669,102,18
4543,569,111,17
4544,19869,19,13
4545,23271,89,13
4546,32643,40,8
4547,19883,40,8
4548,4982,73,11
4549,46532,11,11
4550,47078,78,19
4551,7438,119,1
4552,1920,23,19
4553,14164,73,11
4554,16584,114,17
4555,27556,11,11
4556,34722,20,11
4557,24332,67,20
4558,40649,100,21
4559,47068,97,13
4560,18461,120,16
4561,12381,73,11
4562,13867,83,4
4563,88,23,19
4564,33913,83,4
4565,3560,78,19
4566,44157,29,13
4567,34361,2,16
4568,39685,126,11
4569,25686,61,19
4570,43338,61,19
4571,6369,104,13
4572,8345,119,1
4573,18960,46,19
4574,29839,120,16
4575,4093,23,19
4576,24350,37,1
4577,41756,59,15
4578,16141,37,1
4579,5308,77,7
4580,39415,61,19
4581,24725,123,4
4582,5464,34,1
4583,25983,24,4
4584,12447,21,16
4585,20582,110,13
4586,38811,51,13
4587,13101,61,19
4588,28359,20,11
4589,15786,131,9
4590,14800,77,7
4591,36907,130,14
4592,26183,21,16
4593,17443,130,14
4594,13748,131,9
4595,21264,96,20
4596,12057,91,16
4597,32092,14,20
4598,45151,114,17
4599,34731,100,21
4600,1795,52,1
4601,41866,31,7
4602,23949,27,5
4603,29782,100,21
4604,6543,13,20
4605,49322,83,4
4606,43873,23,19
4607,24538,90,7
4608,47639,91,16
4609,43843,123,4
4610,10865,112,3
4611,14499,88,13
4612,782,92,18
4613,45490,10,17
4614,5901,21,16
4615,39841,127,11
4616,47752,11,11
4617,6407,116,1
4618,16898,25,11
4619,33288,101,17
4620,17031,16,4
4621,30135,24,4
4622,12817,94,7
4623,47427,38,1
4624,7547,77,7
4625,4144,69,15
4626,24573,100,21
4627,46874,98,7
4628,44864,79,1
4629,12514,38,1
4630,3300,56,18
4631,23495,109,11
4632,30258,104,13
4633,8504,71,16
4634,27923,130,14
4635,25263,129,1
4636,18501,6,2
4637,45726,45,19
4638,23982,13,20
4639,11455,89,13
4640,2285,21,16
4641,48742,23,19
4642,21734,61,19
4643,2168,22,11
4644,33927,74,17
4645,36889,51,13
4646,34923,74,17
4647,33272,104,13
4648,16282,98,7
4649,14311,54,17
4650,5979,100,21
4651,35784,81,15
4652,39781,17,13
4653,16794,118,11
4654,3715,105,13
4655,27054,11,11
4656,37225,88,13
4657,12967,114,17
4658,20914,115,7
4659,31708,104,13
4660,39277,79,1
4661,2205,47,11
4662,44745,129,1
4663,27901,61,19
4664,34470,37,1
4665,43777,26,7
4666,22440,40,8
4667,26337,21,16
4668,43419,9,9
4669,36706,40,8
4670,30577,55,11
4671,37573,83,4
4672,27266,90,7
4673,10278,38,1
4674,7492,77,7
4675,5252,83,4
4676,23417,114,17
4677,41364,61,19
4678,1787,63,9
4679,6751,17,13
4680,29677,29,13
4681,28253,90,7
4682,12535,89,13
4683,11459,21,16
4684,318,99,15
4685,21039,66,6
4686,7578,40,8
4687,2854,94,7
4688,31778,98,7
4689,25784,14,20
4690,22345,122,12
4691,11315,61,19
4692,32276,120,16
4693,27883,127,11
4694,25327,61,19
4695,24273,92,18
4696,40698,95,15
4697,13729,52,1
4698,33505,11,11
4699,37912,59,15
4700,455,43,3
4701,1301,31,7
4702,45653,6,2
4703,15804,2,16
4704,34887,106,12
4705,35855,110,13
4706,9178,88,13
4707,27722,97,13
4708,42947,31,7
4709,31597,16,4
4710,39145,9,9
4711,43989,116,1
4712,30252,104,13
4713,26858,35,12
4714,12110,107,19
4715,22087,114,17
4716,33473,110,13
4717,35740,114,17
4718,38917,89,13
4719,36945,63,9
4720,37723,89,13
4721,41116,106,12
4722,40835,37,1
4723,2516,118,11
4724,5603,32,4
4725,28644,92,18
4726,32770,129,1
4727,25375,30,6
4728,10244,22,11
4729,31590,37,1
4730,33410,20,11
4731,9390,26,7
4732,24065,3,19
4733,6925,20,11
4734,45997,41,8
4735,38283,21,16
4736,14249,127,11
4737,22034,72,13
4738,4290,98,7
4739,48597,24,4
4740,12379,28,5
4741,3465,24,4
4742,27973,60,17
4743,49295,107,19
4744,44594,78,19
4745,17961,10,17
4746,39470,107,19
4747,22603,11,11
4748,33805,113,1
4749,7591,3,19
4750,10662,40,8
4751,9627,85,17
4752,11100,21,16
4753,28758,92,18
4754,6919,20,11
4755,33726,108,16
4756,48329,61,19
4757,44744,129,1
4758,45437,20,11
4759,49294,17,13
4760,15199,45,19
4761,43093,22,11
4762,31000,104,13
4763,35572,13,20
4764,25130,2,16
4765,38939,96,20
4766,16556,101,17
4767,46692,114,17
4768,45731,100,21
4769,1917,17,13
4770,26718,61,19
4771,26659,101,17
4772,10334,100,21
4773,13399,77,7
4774,48688,78,19
4775,48654,131,9
4776,41860,115,7
4777,14158,127,11
4778,48182,78,19
4779,26387,130,14
4780,18487,120,16
4781,32851,91,16
4782,32214,40,8
4783,18665,65,11
4784,21114,66,6
4785,9849,45,19
4786,43889,36,16
4787,37269,12,9
4788,14177,92,18
4789,19174,74,17
4790,32260,91,16
4791,20780,46,19
4792,33754,121,14
4793,48952,120,16
4794,36740,114,17
4795,10602,64,7
4796,3359,83,4
4797,29480,26,7
4798,45329,38,1
4799,40218,21,16
4800,2261,25,11
4801,17035,89,13
4802,39930,66,6
4803,30430,6,2
4804,26515,92,18
4805,40369,120,16
4806,27873,25,11
4807,5451,34,1
4808,39588,69,15
4809,18513,120,16
4810,19626,114,17
4811,18300,98,7
4812,42574,92,18
4813,32681,31,7
4814,38916,123,4
4815,47297,88,13
4816,37741,93,3
4817,8959,99,15
4818,9436,6,2
4819,37134,20,11
4820,39610,27,5
4821,45835,123,4
4822,9729,126,11
4823,37931,5,13
4824,15240,47,11
4825,33718,57,14
4826,16544,3,19
4827,27993,21,16
4828,22210,121,14
4829,23044,100,21
4830,9707,33,6
4831,41902,115,7
4832,643,21,16
4833,23628,99,15
4834,16764,83,4
4835,43181,3,19
4836,20370,52,1
4837,15930,31,7
4838,32755,120,16
4839,551,60,17
4840,42296,114,17
4841,35049,110,13
4842,6536,59,15
4843,38825,124,5
4844,17985,37,1
4845,42406,75,17
4846,48102,38,1
4847,30695,59,15
4848,12601,25,11
4849,36692,88,13
4850,33294,100,21
4851,7820,38,1
4852,26661,101,17
4853,5608,83,4
4854,7235,9,9
4855,12679,123,4
4856,20173,50,19
4857,7122,62,5
4858,10899,34,1
4859,41458,87,17
4860,39890,117,19
4861,28491,74,17
4862,37299,19,13
4863,27220,100,21
4864,25585,84,16
4865,152,98,7
4866,8422,61,19
4867,17938,117,19
4868,6707,104,13
4869,48486,97,13
4870,17867,94,7
4871,17957,40,8
4872,31140,21,16
4873,23623,29,13
4874,43887,37,1
4875,5844,5,13
4876,8858,69,15
4877,1830,77,7
4878,42129,89,13
4879,25586,84,16
4880,25454,45,19
4881,12766,77,7
4882,44355,6,2
4883,19950,45,19
4884,38408,117,19
4885,1211,118,11
4886,259,98,7
4887,13524,116,1
4888,8304,103,19
4889,25744,83,4
4890,21385,38,1
4891,17532,61,19
4892,48097,2,16
4893,36922,130,14
4894,24979,51,13
4895,28459,115,7
4896,35871,40,8
4897,14489,54,17
4898,47746,47,11
4899,13581,107,19
4900,38557,12,9
4901,46289,47,11
4902,37512,61,19
4903,615,22,11
4904,48228,114,17
4905,23559,25,11
4906,28402,3,19
4907,12710,116,1
4908,41151,22,11
4909,43938,72,13
4910,17135,61,19
4911,42591,92,18
4912,36724,130,14
4913,44194,78,19
4914,32691,91,16
4915,41179,31,7
4916,12991,37,1
4917,6035,107,19
4918,36560,73,11
4919,46703,74,17
4920,39709,123,4
4921,31525,69,15
4922,43384,106,12
4923,31118,92,18
4924,20044,59,15
4925,17053,94,7
4926,7663,4,9
4927,30854,45,19
4928,4635,6,2
4929,21473,27,5
4930,14215,37,1
4931,39943,117,19
4932,46974,37,1
4933,49672,72,13
4934,38681,104,13
4935,8238,45,19
4936,27657,47,11
4937,147,132,11
4938,42692,23,19
4939,8921,112,3
4940,31196,120,16
4941,15829,101,17
4942,46940,91,16
4943,4476,37,1
4944,32505,6,2
4945,22424,123,4
4946,34907,124,5
4947,22327,123,4
4948,12770,94,7
4949,1432,20,11
4950,45480,120,16
4951,3875,75,17
4952,46761,115,7
4953,8252,37,1
4954,26433,47,11
4955,25625,69,15
4956,48278,127,11
4957,45421,120,16
4958,13000,38,1
4959,21656,99,15
4960,44938,79,1
4961,44651,66,6
4962,49435,120,16
4963,31004,24,4
4964,1657,104,13
4965,33180,23,19
4966,881,66,6
4967,18245,3,19
4968,2111,17,13
4969,42528,77,7
4970,23643,61,19
4971,47851,64,7
4972,24831,104,13
4973,14787,129,1
4974,35690,16,4
4975,27317,8,3
4976,20468,110,13
4977,26591,1,20
4978,36465,56,18
4979,19726,104,13
4980,24616,100,21
4981,33858,23,19
4982,31917,121,14
4983,44115,107,19
4984,15099,78,19
4985,20106,31,7
4986,23130,36,16
4987,19928,37,1
4988,23160,98,7
4989,31380,31,7
4990,4908,19,13
4991,11883,108,16
4992,47661,123,4
4993,10104,11,11
4994,49650,37,1
4995,5307,27,5
4996,2361,102,18
4997,28108,37,1
4998,9029,88,13
4999,12908,71,16
5000,19585,38,1
5001,40775,43,3
5002,30418,3,19
5003,21662,106,12
5004,33246,126,11
5005,9820,31,7
5006,10760,17,13
5007,21858,22,11
5008,35537,63,9
5009,49442,14,20
5010,46903,6,2
5011,269,81,15
5012,20316,120,16
5013,27816,120,16
5014,32403,107,19
5015,29514,108,16
5016,25030,6,2
5017,9006,94,7
5018,28497,37,1
5019,27683,22,11
5020,28583,3,19
5021,19595,52,1
5022,2745,24,4
5023,43768,114,17
5024,12254,59,15
5025,18637,83,4
5026,4504,107,19
5027,37835,5,13
5028,43113,45,19
5029,8389,37,1
5030,23315,49,12
5031,24955,67,20
5032,11633,64,7
5033,6385,117,19
5034,33605,96,20
5035,47937,19,13
5036,540,60,17
5037,13138,112,3
5038,13727,86,16
5039,11827,73,11
5040,2015,67,20
5041,7852,38,1
5042,27394,94,7
5043,11834,126,11
5044,8507,61,19
5045,28538,8,3
5046,47022,37,1
5047,13566,85,17
5048,3347,102,18
5049,24508,116,1
5050,37215,89,13
5051,38669,78,19
5052,36524,104,13
5053,12141,37,1
5054,30503,83,4
5055,46432,133,11
5056,3779,5,13
5057,32882,105,13
5058,23955,45,19
5059,31857,100,21
5060,3223,100,21
5061,45527,78,19
5062,17028,94,7
5063,24397,57,14
5064,39368,118,11
5065,3094,131,9
5066,739,101,17
5067,33384,29,13
5068,6899,32,4
5069,12016,120,16
5070,5459,34,1
5071,29152,94,7
5072,12177,37,1
5073,22137,31,7
5074,16129,38,1
5075,28203,110,13
5076,28434,94,7
5077,459,112,3
5078,41305,25,11
5079,38565,117,19
5080,46815,94,7
5081,12386,73,11
5082,38797,21,16
5083,1230,96,20
5084,45950,42,1
5085,31868,92,18
5086,2174,64,7
5087,1122,45,19
5088,27723,97,13
5089,24752,38,1
5090,24520,38,1
5091,30419,94,7
5092,11074,100,21
5093,22309,91,16
5094,8681,45,19
5095,33629,75,17
5096,43923,83,4
5097,25203,21,16
5098,17862,17,13
5099,4578,83,4
5100,10039,37,1
5101,22671,106,12
5102,40300,38,1
5103,4989,92,18
5104,33640,26,7
5105,21516,94,7
5106,38583,61,19
5107,46749,101,17
5108,48757,120,16
5109,41108,100,21
5110,1087,77,7
5111,48603,117,19
5112,12019,120,16
5113,35791,65,11
5114,34105,92,18
5115,30786,86,16
5116,45836,98,7
5117,9663,104,13
5118,10992,98,7
5119,34910,99,15
5120,32307,91,16
5121,26953,107,19
5122,37792,84,16
5123,35578,106,12
5124,15994,38,1
5125,24796,40,8
5126,41188,25,11
5127,17704,105,13
5128,33785,54,17
5129,2061,8,3
5130,30332,123,4
5131,43653,3,19
5132,24110,3,19
5133,31073,52,1
5134,32108,117,19
5135,16503,37,1
5136,5010,33,6
5137,32977,45,19
5138,7422,62,5
5139,2434,70,11
5140,22648,38,1
5141,30414,94,7
5142,26059,53,16
5143,33631,75,17
5144,24337,31,7
5145,4978,11,11
5146,17845,124,5
5147,27410,105,13
5148,42936,92,18
5149,26849,25,11
5150,46670,23,19
5151,22778,94,7
5152,5137,102,18
5153,40664,94,7
5154,36482,114,17
5155,27988,47,11
5156,17801,72,13
5157,28374,98,7
5158,9338,61,19
5159,11435,120,16
5160,41324,77,7
5161,13262,18,10
5162,45433,20,11
5163,36011,83,4
5164,19926,117,19
5165,28894,63,9
5166,17175,105,13
5167,325,98,7
5168,17055,98,7
5169,24878,51,13
5170,23374,92,18
5171,14493,54,17
5172,32884,78,19
5173,28297,108,16
5174,24719,100,21
5175,4991,132,11
5176,3237,92,18
5177,21867,107,19
5178,22455,101,17
5179,42307,10,17
5180,27336,61,19
5181,1591,101,17
5182,15273,17,13
5183,39896,38,1
5184,31439,83,4
5185,225,98,7
5186,27441,31,7
5187,4761,107,19
5188,16266,98,7
5189,21395,67,20
5190,49199,46,19
5191,15219,47,11
5192,47391,92,18
5193,30905,112,3
5194,29124,50,19
5195,14112,25,11
5196,17377,38,1
5197,23063,120,16
5198,5622,4,9
5199,47248,105,13
5200,46096,34,1
5201,2691,93,3
5202,27049,6,2
5203,21049,105,13
5204,33932,127,11
5205,44310,66,6
5206,30427,92,18
5207,37181,37,1
5208,628,20,11
5209,26139,22,11
5210,32722,59,15
5211,16962,6,2
5212,48048,123,4
5213,19096,100,21
5214,29507,121,14
5215,4052,122,12
5216,34766,81,15
5217,1344,126,11
5218,4562,42,1
5219,27401,20,11
5220,6483,101,17
5221,42793,29,13
5222,28905,104,13
5223,16191,130,14
5224,31919,72,13
5225,43701,47,11
5226,17343,45,19
5227,12610,80,11
5228,1894,20,11
5229,9230,22,11
5230,48060,39,12
5231,48582,20,11
5232,47119,22,11
5233,15111,105,13
5234,19732,89,13
5235,21705,89,13
5236,45006,116,1
5237,25936,66,6
5238,32944,128,3
5239,14805,22,11
5240,41749,131,9
5241,17591,52,1
5242,8647,17,13
5243,4404,66,6
5244,12646,61,19
5245,16195,88,13
5246,24308,13,20
5247,49516,77,7
5248,20561,106,12
5249,46850,20,11
5250,5050,3,19
5251,40047,123,4
5252,7077,62,5
5253,42880,85,17
5254,25538,45,19
5255,7110,62,5
5256,16319,88,13
5257,5115,127,11
5258,41890,115,7
5259,10440,69,15
5260,1693,64,7
5261,45526,59,15
5262,5658,86,16
5263,2369,131,9
5264,40400,89,13
5265,41809,100,21
5266,15057,5,13
5267,43864,37,1
5268,3480,129,1
5269,25412,34,1
5270,46854,26,7
5271,12701,99,15
5272,46473,126,11
5273,31565,17,13
5274,5627,116,1
5275,25202,4,9
5276,18935,30,6
5277,34458,78,19
5278,43660,3,19
5279,31180,59,15
5280,41690,123,4
5281,19615,75,17
5282,24914,76,6
5283,22334,27,5
5284,21580,31,7
5285,22943,37,1
5286,38658,47,11
5287,17468,42,1
5288,10876,112,3
5289,44435,94,7
5290,7352,2,16
5291,33585,75,17
5292,24156,47,11
5293,13639,13,20
5294,18946,120,16
5295,16151,116,1
5296,38516,117,19
5297,24542,47,11
5298,852,5,13
5299,10042,26,7
5300,35956,88,13
5301,15487,75,17
5302,22439,131,9
5303,31534,66,6
5304,37575,97,13
5305,9269,10,17
5306,38909,89,13
5307,39435,100,21
5308,8264,3,19
5309,20878,11,11
5310,28231,70,11
5311,14123,111,17
5312,9838,61,19
5313,42043,5,13
5314,43704,67,20
5315,14835,131,9
5316,5313,54,17
5317,38780,87,17
5318,30029,110,13
5319,29368,17,13
5320,39293,12,9
5321,26186,21,16
5322,17289,3,19
5323,31944,120,16
5324,34047,119,1
5325,39004,51,13
5326,48256,95,15
5327,1753,38,1
5328,45828,31,7
5329,905,20,11
5330,29058,94,7
5331,8607,3,19
5332,45949,6,2
5333,31293,17,13
5334,4954,75,17
5335,29948,98,7
5336,740,22,11
5337,26182,21,16
5338,8706,3,19
5339,20462,107,19
5340,46008,23,19
5341,10599,118,11
5342,16963,124,5
5343,6845,117,19
5344,33634,100,21
5345,44436,94,7
5346,26076,37,1
5347,1440,47,11
5348,33588,47,11
5349,33177,41,8
5350,47,84,16
5351,41117,1,20
5352,24921,87,17
5353,46148,13,20
5354,20190,121,14
5355,19244,92,18
5356,1926,97,13
5357,31789,107,19
5358,22971,38,1
5359,39465,22,11
5360,4446,120,16
5361,120,101,17
5362,8016,11,11
5363,4946,128,3
5364,26397,10,17
5365,17706,25,11
5366,32014,88,13
5367,23669,40,8
5368,19526,40,8
5369,11998,83,4
5370,40887,14,20
5371,1922,13,20
5372,27942,120,16
5373,30950,81,15
5374,46401,54,17
5375,43839,123,4
5376,24297,105,13
5377,2371,131,9
5378,36284,22,11
5379,12307,25,11
5380,30849,16,4
5381,35129,112,3
5382,48018,115,7
5383,29178,131,9
5384,42950,98,7
5385,10877,112,3
5386,42918,120,16
5387,20947,75,17
5388,10831,112,3
5389,9077,61,19
5390,5213,122,12
5391,792,75,17
5392,18854,26,7
5393,32435,84,16
5394,31300,17,13
5395,48022,132,11
5396,5466,42,1
5397,35320,75,17
5398,31458,24,4
5399,23545,75,17
5400,9864,17,13
5401,14197,22,11
5402,20883,11,11
5403,48450,100,21
5404,12255,59,15
5405,8166,72,13
5406,45782,120,16
5407,20234,22,11
5408,39129,47,11
5409,38031,22,11
5410,39379,80,11
5411,33603,125,19
5412,14148,118,11
5413,13909,30,6
5414,43855,26,7
5415,30126,29,13
5416,7382,107,19
5417,40075,22,11
5418,47929,26,7
5419,3046,97,13
5420,46877,98,7
5421,34037,120,16
5422,12546,93,3
5423,49472,61,19
5424,42185,50,19
5425,22437,85,17
5426,8700,45,19
5427,7335,2,16
5428,32,115,7
5429,40247,100,21
5430,17820,20,11
5431,18949,128,3
5432,46523,11,11
5433,43644,3,19
5434,25026,47,11
5435,25015,6,2
5436,12687,81,15
5437,39602,123,4
5438,36303,96,20
5439,11145,69,15
5440,46124,45,19
5441,2912,81,15
5442,21047,132,11
5443,2145,19,13
5444,23661,56,18
5445,36399,31,7
5446,2662,104,13
5447,42656,26,7
5448,25313,133,11
5449,24473,79,1
5450,40915,24,4
5451,32609,83,4
5452,42510,114,17
5453,207,98,7
5454,4618,115,7
5455,42021,115,7
5456,18694,96,20
5457,9207,115,7
5458,41393,20,11
5459,7062,94,7
5460,5921,36,16
5461,32075,66,6
5462,41081,104,13
5463,33138,3,19
5464,12580,17,13
5465,14491,54,17
5466,11389,50,19
5467,42178,38,1
5468,5669,52,1
5469,30977,31,7
5470,44566,124,5
5471,7184,106,12
5472,19389,43,3
5473,46230,126,11
5474,10945,78,19
5475,29000,29,13
5476,32919,70,11
5477,38494,67,20
5478,12094,88,13
5479,21332,115,7
5480,24193,88,13
5481,17570,129,1
5482,43087,8,3
5483,29881,47,11
5484,19820,37,1
5485,36521,117,19
5486,14792,126,11
5487,46832,115,7
5488,49119,31,7
5489,19898,65,11
5490,11228,38,1
5491,42576,92,18
5492,12551,117,19
5493,32453,72,13
5494,13694,38,1
5495,6256,37,1
5496,10118,26,7
5497,24104,37,1
5498,46540,97,13
5499,29549,69,15
5500,4859,113,1
5501,6344,28,5
5502,30068,131,9
5503,199,98,7
5504,11850,87,17
5505,10497,105,13
5506,36488,40,8
5507,396,98,7
5508,46033,52,1
5509,35496,23,19
5510,10477,11,11
5511,14285,19,13
5512,10288,87,17
5513,18820,78,19
5514,30365,84,16
5515,13840,98,7
5516,5404,17,13
5517,22216,107,19
5518,36547,76,6
5519,8970,61,19
5520,40944,60,17
5521,12502,2,16
5522,43888,36,16
5523,43515,47,11
5524,27909,37,1
5525,45117,91,16
5526,18382,38,1
5527,35289,11,11
5528,19006,67,20
5529,33471,23,19
5530,33243,107,19
5531,10617,3,19
5532,21899,23,19
5533,47983,75,17
5534,40476,55,11
5535,22376,86,16
5536,43326,61,19
5537,11899,37,1
5538,33688,133,11
5539,31838,14,20
5540,8099,59,15
5541,39814,109,11
5542,13521,94,7
5543,45064,121,14
5544,15361,22,11
5545,6236,86,16
5546,38490,3,19
5547,38527,66,6
5548,28344,20,11
5549,9163,114,17
5550,49361,120,16
5551,6043,100,21
5552,45034,37,1
5553,38074,107,19
5554,27636,47,11
5555,36108,33,6
5556,32215,89,13
5557,350,6,2
5558,48059,132,11
5559,11107,69,15
5560,25154,5,13
5561,10460,22,11
5562,37460,21,16
5563,7664,38,1
5564,33435,91,16
5565,34744,51,13
5566,6157,123,4
5567,25565,91,16
5568,23987,96,20
5569,48366,98,7
5570,10031,53,16
5571,31461,51,13
5572,21828,121,14
5573,23551,6,2
5574,34882,98,7
5575,7192,107,19
5576,12456,96,20
5577,25240,20,11
5578,28067,83,4
5579,8315,93,3
5580,40988,38,1
5581,2360,124,5
5582,18719,114,17
5583,21850,124,5
5584,47821,47,11
5585,35978,4,9
5586,32984,114,17
5587,21454,117,19
5588,31583,104,13
5589,44328,31,7
5590,27892,92,18
5591,25023,47,11
5592,26126,22,11
5593,38010,6,2
5594,25698,38,1
5595,2126,53,16
5596,20054,4,9
5597,12415,123,4
5598,32071,6,2
5599,38595,80,11
5600,14895,3,19
5601,41527,22,11
5602,29670,17,13
5603,30201,116,1
5604,20857,123,4
5605,39939,104,13
5606,17693,131,9
5607,39969,101,17
5608,38876,44,11
5609,27265,90,7
5610,41003,40,8
5611,13980,73,11
5612,37794,84,16
5613,5992,112,3
5614,18293,50,19
5615,48436,66,6
5616,25186,24,4
5617,33367,9,9
5618,6895,83,4
5619,32197,41,8
5620,405,54,17
5621,39528,104,13
5622,9728,123,4
5623,12594,40,8
5624,8182,30,6
5625,3453,5,13
5626,40316,55,11
5627,33512,118,11
5628,38128,47,11
5629,3477,83,4
5630,41437,128,3
5631,15469,101,17
5632,23396,105,13
5633,42105,5,13
5634,31077,86,16
5635,20949,40,8
5636,47205,37,1
5637,43424,17,13
5638,41406,2,16
5639,17810,117,19
5640,47170,91,16
5641,8977,36,16
5642,31890,92,18
5643,42051,100,21
5644,14939,127,11
5645,24781,52,1
5646,32188,106,12
5647,22487,114,17
5648,406,54,17
5649,22275,9,9
5650,21164,27,5
5651,6513,77,7
5652,31464,83,4
5653,7773,1,20
5654,42270,98,7
5655,35303,54,17
5656,3367,9,9
5657,3290,56,18
5658,597,92,18
5659,19729,23,19
5660,42883,85,17
5661,21084,4,9
5662,23463,132,11
5663,8464,47,11
5664,23950,45,19
5665,33327,45,19
5666,16040,22,11
5667,132,47,11
5668,22465,131,9
5669,43467,117,19
5670,5605,52,1
5671,30630,69,15
5672,10243,22,11
5673,7082,38,1
5674,7831,69,15
5675,14338,47,11
5676,16000,101,17
5677,8030,20,11
5678,12443,72,13
5679,43128,92,18
5680,1825,84,16
5681,10826,112,3
5682,44370,42,1
5683,46396,54,17
5684,17401,78,19
5685,16913,94,7
5686,32349,14,20
5687,26416,41,8
5688,32128,14,20
5689,14068,47,11
5690,32080,24,4
5691,48357,107,19
5692,8955,130,14
5693,22076,3,19
5694,28591,94,7
5695,37447,112,3
5696,41524,127,11
5697,21297,9,9
5698,34870,24,4
5699,17406,38,1
5700,43237,11,11
5701,48518,17,13
5702,24077,55,11
5703,44298,89,13
5704,23172,89,13
5705,25817,45,19
5706,76,30,6
5707,12087,3,19
5708,33420,23,19
5709,13989,47,11
5710,15731,54,17
5711,24249,115,7
5712,6821,3,19
5713,33216,89,13
5714,13209,70,11
5715,23925,120,16
5716,32779,36,16
5717,30163,120,16
5718,3631,110,13
5719,41405,21,16
5720,32812,42,1
5721,47705,28,5
5722,42945,105,13
5723,35507,23,19
5724,28239,70,11
5725,4695,110,13
5726,21135,75,17
5727,39168,43,3
5728,45575,14,20
5729,39546,23,19
5730,35318,20,11
5731,38152,66,6
5732,24953,51,13
5733,2235,40,8
5734,35109,79,1
5735,42080,72,13
5736,18337,77,7
5737,37853,72,13
5738,17400,17,13
5739,46427,70,11
5740,49289,99,15
5741,392,101,17
5742,6653,103,19
5743,36228,40,8
5744,46661,69,15
5745,4554,94,7
5746,19606,53,16
5747,30947,94,7
5748,15519,75,17
5749,15459,101,17
5750,45457,120,16
5751,34351,37,1
5752,31318,130,14
5753,20068,57,14
5754,7633,28,5
5755,18845,104,13
5756,9665,104,13
5757,27803,3,19
5758,11044,99,15
5759,36200,22,11
5760,26946,129,1
5761,16512,64,7
5762,8649,88,13
5763,38227,26,7
5764,31840,14,20
5765,939,78,19
5766,20154,121,14
5767,1477,118,11
5768,1308,133,11
5769,29304,69,15
5770,1226,106,12
5771,5052,3,19
5772,17108,93,3
5773,22287,21,16
5774,11297,21,16
5775,34987,28,5
5776,23948,44,11
5777,38356,78,19
5778,46333,25,11
5779,13420,21,16
5780,19438,102,18
5781,38205,91,16
5782,18083,86,16
5783,25988,45,19
5784,35010,81,15
5785,31480,84,16
5786,16298,98,7
5787,1531,127,11
5788,21648,106,12
5789,2602,101,17
5790,43254,103,19
5791,6094,67,20
5792,17238,105,13
5793,37983,64,7
5794,20588,26,7
5795,23154,6,2
5796,23886,4,9
5797,13573,56,18
5798,34754,54,17
5799,25868,37,1
5800,27002,100,21
5801,46057,4,9
5802,42786,81,15
5803,15939,39,12
5804,29292,40,8
5805,42597,92,18
5806,35841,4,9
5807,32717,102,18
5808,46020,13,20
5809,7354,21,16
5810,7631,28,5
5811,18917,114,17
5812,26828,47,11
5813,9520,74,17
5814,8874,69,15
5815,28056,73,11
5816,15692,37,1
5817,24182,66,6
5818,48442,83,4
5819,3273,123,4
5820,4758,94,7
5821,2996,66,6
5822,7971,69,15
5823,45014,8,3
5824,25181,81,15
5825,29220,83,4
